audition_id,actor_id,manager_id,film_id,role_id,audition_round,audition_date,withdrawal_requested,experience_years,role_match_score,accent_match,availability_match,line_accuracy_score,special_skill_match,self_tape_quality_score,manager_rating,prior_collaboration,days_before_deadline,callback
AU002900,A001,M01,F09,RL0204,3,2022-08-18,False,4.1,0.48258,1,1,0.7584,0,0.627956,0.553297,0,14,1
AU002901,A001,M01,F10,RL0228,3,2021-07-26,False,4.1,0.443906,1,0,0.144656,0,0.447501,0.263672,0,28,0
AU002902,A001,M01,F11,RL0252,3,2022-11-22,False,4.1,0.147181,1,0,0.465249,0,0.543061,0.486206,1,4,0
AU002903,A001,M01,F12,RL0276,3,2025-05-24,False,4.1,0.169439,0,0,0.496517,0,0.127296,0.48218,1,9,0
AU002904,A001,M01,F13,RL0300,3,2022-03-27,False,4.1,0.519954,0,1,0.648749,0,0.476703,0.620524,1,20,0
AU002905,A001,M01,F14,RL0324,3,2022-11-24,False,4.1,0.675207,0,1,0.612857,1,0.13461,0.486917,0,3,1
AU002906,A001,M01,F15,RL0348,3,2023-01-07,False,4.1,0.0,0,0,0.567039,0,0.626156,0.55415,0,3,0
AU002907,A001,M01,F16,RL0372,3,2021-02-14,False,4.1,0.524323,0,0,0.680025,1,0.095881,0.544172,0,10,0
AU002908,A001,M01,F17,RL0396,3,2025-01-22,False,4.1,0.0,1,1,0.299002,0,0.740239,0.542627,0,18,0
AU002909,A001,M01,F18,RL0420,3,2023-08-08,False,4.1,0.604936,0,0,0.297673,0,0.763706,0.5465,0,0,0
AU002910,A001,M01,F19,RL0444,3,2023-09-12,False,4.1,0.0,1,1,0.50835,0,0.384482,0.7788,0,19,0
AU002911,A001,M01,F20,RL0468,3,2022-02-13,False,4.1,0.18968,0,0,0.554282,0,0.577595,0.514163,0,12,0
AU002912,A001,M01,F21,RL0492,3,2022-03-06,False,4.1,0.366133,1,0,0.645259,0,0.811401,0.342027,0,7,0
AU002913,A001,M01,F22,RL0516,3,2022-08-29,False,4.1,0.108051,1,0,0.60139,1,0.582686,0.518514,0,10,0
AU002914,A001,M01,F23,RL0540,3,2024-01-05,False,4.1,0.684951,1,0,0.561465,1,0.68479,0.635056,0,18,1
AU002915,A001,M01,F24,RL0564,3,2022-10-10,False,4.1,0.185789,0,0,0.63995,0,0.33626,0.653823,1,22,0
AU002916,A001,M01,F25,RL0588,3,2022-12-03,False,4.1,0.794122,0,0,0.813929,0,0.414868,0.465214,1,1,1
AU002917,A001,M01,F26,RL0612,3,2023-05-14,False,4.1,0.062702,1,0,0.764,0,0.228367,0.531301,0,29,0
AU002918,A001,M01,F27,RL0636,3,2024-08-29,True,4.1,0.0,0,1,0.171785,0,0.897563,0.306349,1,24,0
AU002919,A001,M01,F28,RL0660,3,2025-02-21,False,4.1,0.079795,0,0,0.653709,0,0.354151,0.578135,1,30,0
AU002920,A001,M01,F29,RL0684,3,2022-03-24,False,4.1,0.173534,1,0,0.773216,1,0.492829,0.894911,0,3,0
AU002921,A001,M01,F30,RL0708,3,2023-11-05,False,4.1,0.173728,1,1,0.447278,0,0.477234,0.42683,0,17,0
AU002922,A001,M01,F31,RL0732,3,2025-01-23,False,4.1,0.033048,1,0,0.660979,0,0.700182,0.561918,0,8,0
AU002923,A001,M01,F32,RL0756,3,2023-06-14,False,4.1,0.431423,1,1,0.197949,1,0.767916,0.604684,0,2,0
AU002924,A001,M01,F33,RL0780,3,2024-06-26,False,4.1,0.298412,1,0,0.870544,0,0.351188,0.671362,1,16,1
AU002925,A001,M01,F34,RL0804,3,2021-04-29,False,4.1,0.127173,1,1,0.677733,0,0.428937,0.539173,0,24,0
AU002926,A001,M01,F35,RL0828,3,2022-05-18,False,4.1,0.245827,0,1,0.708542,0,0.698609,0.603673,0,5,0
AU002927,A001,M01,F36,RL0852,3,2022-07-03,False,4.1,0.347421,0,1,0.401586,1,0.39785,0.505654,0,4,0
AU002928,A001,M01,F37,RL0876,3,2023-06-18,False,4.1,0.0,1,0,0.317328,0,0.746982,0.673749,0,17,0
AU002929,A001,M01,F38,RL0900,3,2021-07-04,False,4.1,0.220052,0,1,0.510666,0,0.874751,0.629763,0,17,0
AU002930,A001,M01,F39,RL0924,3,2025-02-04,False,4.1,0.19419,1,1,0.488061,0,0.144168,0.400779,0,3,1
AU002931,A001,M01,F40,RL0948,3,2023-08-24,False,4.1,0.494444,1,1,0.271214,0,0.513701,0.730725,1,30,0
AU002932,A001,M01,F41,RL0972,3,2024-12-17,False,4.1,0.01615,0,1,0.270958,0,0.749413,0.520588,1,28,0
AU002933,A001,M01,F42,RL0996,3,2021-04-11,False,4.1,0.546701,1,1,0.721064,0,0.500467,0.618151,1,0,0
AU002934,A001,M01,F43,RL1020,3,2025-01-19,False,4.1,0.582991,1,0,0.903582,0,0.527607,0.603739,0,12,0
AU002935,A001,M01,F44,RL1044,3,2021-12-16,False,4.1,0.435504,1,1,0.680529,0,0.428576,0.551109,0,8,0
AU002936,A001,M01,F45,RL1068,3,2022-05-09,False,4.1,0.080871,0,1,0.527055,0,0.388443,0.333885,0,28,0
AU002937,A001,M01,F46,RL1092,3,2021-07-13,False,4.1,0.079881,1,1,0.48634,0,0.83111,0.727697,0,11,0
AU002938,A001,M01,F47,RL1116,3,2022-03-05,False,4.1,0.0,1,1,0.455764,1,0.175515,0.605158,0,6,0
AU002939,A001,M01,F48,RL1140,3,2022-04-13,False,4.1,0.47486,1,0,0.507156,0,0.697894,0.558254,0,9,0
AU002940,A001,M01,F49,RL1164,3,2023-11-19,False,4.1,0.186712,1,1,0.39463,0,0.675987,0.462269,0,9,0
AU002941,A001,M01,F01,RL0013,3,2022-01-11,False,4.1,0.272826,1,1,0.510226,0,0.583397,0.511853,0,21,1
AU002942,A001,M01,F02,RL0037,3,2021-11-01,False,4.1,0.008513,1,1,0.762865,1,0.515693,0.337183,0,30,0
AU002943,A001,M01,F03,RL0061,3,2024-05-21,False,4.1,0.039469,0,0,0.360008,1,0.424034,0.625642,0,7,0
AU002944,A001,M01,F04,RL0085,3,2024-05-05,False,4.1,0.352878,0,0,0.393376,0,0.93307,0.652926,1,18,0
AU002945,A001,M01,F05,RL0109,3,2023-10-03,False,4.1,0.309352,0,1,0.871691,0,0.528295,0.540135,0,28,0
AU002946,A001,M01,F06,RL0133,3,2022-09-04,False,4.1,0.046701,1,1,0.367267,0,0.408073,0.29135,0,2,0
AU002947,A001,M01,F07,RL0157,3,2021-04-12,False,4.1,0.11188,0,1,0.572773,0,0.308755,0.421526,0,5,0
AU002948,A001,M01,F08,RL0181,3,2025-07-25,False,4.1,0.180262,1,0,0.659467,0,0.683624,0.527278,0,26,0
AU002949,A001,M01,F09,RL0205,3,2022-06-05,False,4.1,0.210426,1,0,0.439073,1,0.650962,0.335083,0,15,0
AU002950,A001,M01,F10,RL0229,3,2022-07-14,False,4.1,0.0,0,1,0.530805,0,0.713002,0.445275,1,8,1
AU002951,A001,M01,F11,RL0253,3,2022-04-27,False,4.1,0.49182,1,1,0.757894,1,0.290432,0.469438,0,9,1
AU002952,A001,M01,F12,RL0277,3,2024-08-21,False,4.1,0.077783,0,0,0.749905,0,0.468531,0.628258,1,22,0
AU002953,A001,M01,F13,RL0301,3,2023-05-24,False,4.1,0.0,0,1,0.671401,0,0.415505,0.384003,1,12,0
AU002954,A001,M01,F14,RL0325,3,2022-07-13,False,4.1,0.081205,0,1,0.317607,0,0.271364,0.496118,0,27,0
AU002955,A001,M01,F15,RL0349,3,2025-03-17,False,4.1,0.0,0,1,0.459968,0,0.382837,0.573162,1,22,0
AU002956,A001,M01,F16,RL0373,3,2022-02-03,True,4.1,0.418423,1,1,0.209078,0,0.402348,0.650966,0,6,0
AU002957,A001,M01,F17,RL0397,3,2024-05-10,False,4.1,0.097005,0,0,0.555382,1,0.810868,0.624938,1,15,0
AU002958,A001,M01,F18,RL0421,3,2025-01-03,False,4.1,0.05688,0,1,0.76794,0,0.483021,0.524534,0,9,0
AU002959,A001,M01,F19,RL0445,3,2021-07-15,False,4.1,0.487158,1,0,0.847074,0,0.73632,0.614271,0,29,0
AU002960,A001,M01,F20,RL0469,3,2023-12-11,False,4.1,0.0,1,1,0.445196,0,0.417239,0.681512,0,29,0
AU002961,A001,M01,F21,RL0493,3,2022-08-29,False,4.1,0.725638,1,0,0.501799,1,0.7593,0.527731,1,7,1
AU002962,A001,M01,F22,RL0517,3,2022-09-18,False,4.1,0.639691,1,1,0.627176,0,0.734761,0.647351,0,0,0
AU002963,A001,M01,F23,RL0541,3,2021-10-13,False,4.1,0.100898,0,1,0.290077,0,0.847011,0.460913,0,15,0
AU002964,A001,M01,F24,RL0565,3,2022-03-06,False,4.1,0.129684,1,0,0.626954,0,0.669132,0.418953,1,30,0
AU002965,A001,M01,F25,RL0589,3,2022-12-30,False,4.1,0.591038,1,1,0.641905,1,0.453999,0.754067,0,22,0
AU002966,A001,M01,F26,RL0613,3,2023-08-22,False,4.1,0.254757,0,1,0.676025,0,0.62874,0.654348,1,14,0
AU002967,A001,M01,F27,RL0637,3,2021-12-31,False,4.1,0.131519,0,1,0.608811,0,0.651343,0.47147,0,17,0
AU002968,A001,M01,F28,RL0661,3,2023-03-11,False,4.1,0.506657,0,1,0.694617,0,0.596917,0.312923,0,30,0
AU002969,A001,M01,F29,RL0685,3,2024-10-23,False,4.1,0.0,0,1,0.633746,0,0.788553,0.75878,0,25,0
AU002970,A001,M01,F30,RL0709,3,2022-07-03,False,4.1,0.404426,1,1,0.795969,1,0.480492,0.683576,0,13,0
AU002971,A001,M01,F31,RL0733,3,2021-01-25,False,4.1,0.0,0,0,0.649233,0,0.150071,0.556297,0,17,0
AU002972,A001,M01,F32,RL0757,3,2023-04-10,True,4.1,0.547591,0,1,0.738839,0,0.835785,0.481987,0,3,0
AU002973,A001,M01,F33,RL0781,3,2025-04-23,False,4.1,0.136704,0,1,0.912914,0,0.608254,0.798708,1,19,0
AU002974,A001,M01,F34,RL0805,3,2025-04-11,False,4.1,0.752243,1,1,0.367623,0,0.583867,0.533045,0,24,1
AU002975,A001,M01,F35,RL0829,3,2021-10-14,False,4.1,0.010885,0,1,0.553778,0,0.19517,0.533579,0,1,0
AU002976,A001,M01,F36,RL0853,3,2021-06-25,False,4.1,0.278818,1,1,0.85165,0,0.253546,0.32962,1,19,0
AU002977,A001,M01,F37,RL0877,3,2023-04-07,False,4.1,0.27587,0,0,0.745644,0,0.276844,0.547749,1,11,0
AU002978,A001,M01,F38,RL0901,3,2021-05-21,False,4.1,0.061841,0,0,0.569225,0,0.583297,0.520852,1,17,0
AU002979,A001,M01,F39,RL0925,3,2025-05-22,False,4.1,0.262635,1,1,0.490413,0,0.514545,0.288194,1,4,0
AU002980,A001,M01,F40,RL0949,3,2022-09-21,False,4.1,0.167048,0,1,0.704674,1,0.64274,0.597644,0,24,0
AU002981,A001,M01,F41,RL0973,3,2022-09-07,False,4.1,0.016239,1,0,0.366222,0,0.432904,0.556957,0,22,1
AU002982,A001,M01,F42,RL0997,3,2024-01-16,False,4.1,0.099108,0,0,0.335865,0,0.403323,0.680795,0,24,0
AU002983,A001,M01,F43,RL1021,3,2023-05-04,False,4.1,0.0,0,0,0.564574,0,0.393353,0.36217,0,22,0
AU002984,A001,M01,F44,RL1045,3,2022-08-07,False,4.1,0.444747,0,1,0.80129,0,0.583811,0.684858,0,0,1
AU002985,A001,M01,F45,RL1069,3,2024-03-14,False,4.1,0.303037,0,0,0.445629,1,0.261028,0.548178,0,4,0
AU002986,A001,M01,F46,RL1093,3,2021-07-07,False,4.1,0.0,1,0,0.780117,0,0.870123,0.365153,1,11,0
AU002987,A001,M01,F47,RL1117,3,2023-07-16,False,4.1,0.25774,0,1,0.355765,0,0.567205,0.570287,1,5,1
AU002988,A001,M01,F48,RL1141,3,2023-09-16,False,4.1,0.493728,0,1,0.915511,0,0.606516,0.610544,1,0,0
AU002989,A001,M01,F49,RL1165,3,2023-12-17,False,4.1,0.0,1,1,0.717044,1,0.743528,0.435986,0,3,0
AU002990,A001,M01,F01,RL0014,3,2021-05-05,True,4.1,0.067079,0,0,0.583907,0,0.456134,0.322174,0,7,0
AU002991,A001,M01,F02,RL0038,3,2022-07-11,False,4.1,0.471936,1,0,0.543367,0,0.401697,0.555612,0,0,0
AU002992,A001,M01,F03,RL0062,3,2022-11-29,False,4.1,0.157732,1,1,0.271145,0,0.625782,0.584661,1,1,0
AU002993,A001,M01,F04,RL0086,3,2023-11-08,False,4.1,0.004013,0,0,0.631619,0,0.32306,0.563475,0,17,0
AU002994,A001,M01,F05,RL0110,3,2025-04-03,False,4.1,0.305489,0,1,0.003023,0,0.306318,0.505156,0,15,0
AU002995,A001,M01,F06,RL0134,3,2022-10-19,False,4.1,0.344701,1,1,0.493246,1,0.66498,0.644609,0,7,1
AU002996,A001,M01,F07,RL0158,3,2022-08-01,False,4.1,0.305485,0,1,0.377743,0,0.447527,0.703872,0,5,1
AU002997,A001,M01,F08,RL0182,3,2024-02-10,False,4.1,0.517757,1,0,0.554121,1,0.691897,0.593076,0,12,0
AU002998,A001,M01,F09,RL0206,3,2021-05-29,False,4.1,0.143243,0,0,0.531015,1,0.404878,0.689898,0,26,0
AU002999,A001,M01,F10,RL0230,3,2025-04-28,False,4.1,0.108112,0,1,0.196971,0,0.295525,0.625464,0,28,0
AU003000,A001,M01,F11,RL0254,3,2024-06-16,False,4.1,0.0,1,0,0.422017,1,0.569346,0.466517,0,23,0
AU003001,A002,M01,F01,RL0001,1,2021-01-03,False,8.5,0.542766,0,1,0.777585,0,0.727994,0.579309,0,17,0
AU003002,A002,M01,F02,RL0025,1,2025-04-15,False,8.5,0.985104,1,0,0.655987,1,0.288219,0.394551,0,1,1
AU003003,A002,M01,F03,RL0049,1,2024-11-10,False,8.5,0.312449,1,0,0.64472,0,0.61727,0.7002,1,25,0
AU003004,A002,M01,F04,RL0073,1,2025-02-28,False,8.5,0.0,0,1,0.77973,1,0.488611,0.431776,1,23,0
AU003005,A002,M01,F05,RL0097,1,2022-12-08,False,8.5,0.882756,1,1,0.556096,1,0.163759,0.531885,1,18,0
AU003006,A002,M01,F06,RL0121,1,2024-11-06,False,8.5,0.73398,0,1,0.776919,0,0.374687,0.36257,0,18,0
AU003007,A002,M01,F07,RL0145,1,2021-09-10,False,8.5,0.307993,0,1,0.583629,0,0.556231,0.248258,0,19,1
AU003008,A002,M01,F08,RL0169,1,2022-09-02,False,8.5,0.592522,1,1,0.203802,1,0.379284,0.59403,0,10,0
AU003009,A002,M01,F09,RL0193,1,2022-06-13,False,8.5,0.454806,0,1,0.907175,1,0.80536,0.537479,0,1,0
AU003010,A002,M01,F10,RL0217,1,2023-05-22,False,8.5,0.698164,1,1,0.53538,0,0.675228,0.481512,0,18,1
AU003011,A002,M01,F11,RL0241,1,2025-02-23,False,8.5,0.490712,0,1,0.790209,0,0.630357,0.537716,0,10,0
AU003012,A002,M01,F12,RL0265,1,2024-04-09,False,8.5,1.0,1,0,0.378982,1,0.724046,0.520947,0,12,0
AU003013,A002,M01,F13,RL0289,1,2024-01-19,False,8.5,0.8259,1,1,0.800654,1,0.91891,0.494971,0,9,1
AU003014,A002,M01,F14,RL0313,1,2022-05-10,False,8.5,0.867132,1,0,0.699781,0,0.377313,0.580896,0,22,0
AU003015,A002,M01,F15,RL0337,1,2021-10-10,False,8.5,0.577403,1,1,0.458461,0,0.440369,0.460195,0,5,1
AU003016,A002,M01,F16,RL0361,1,2024-10-03,False,8.5,0.677769,1,0,0.606447,0,0.736393,0.496622,0,27,0
AU003017,A002,M01,F17,RL0385,1,2024-09-28,False,8.5,0.359271,0,1,0.343113,1,0.946353,0.727821,1,16,1
AU003018,A002,M01,F18,RL0409,1,2024-01-24,False,8.5,0.197391,1,0,0.511042,0,0.568076,0.546978,0,27,0
AU003019,A002,M01,F19,RL0433,1,2022-07-14,False,8.5,0.607727,1,1,0.641754,1,0.118372,0.478967,0,24,1
AU003020,A002,M01,F20,RL0457,1,2022-05-21,False,8.5,0.732345,0,0,0.587291,0,0.4404,0.585185,1,18,0
AU003021,A002,M01,F21,RL0481,1,2022-08-02,False,8.5,0.533286,1,0,0.779215,0,0.778068,0.450939,0,17,1
AU003022,A002,M01,F22,RL0505,1,2025-02-12,False,8.5,0.404183,1,0,0.777657,0,0.526195,0.529,1,27,0
AU003023,A002,M01,F23,RL0529,1,2023-01-19,False,8.5,0.603046,0,1,0.44748,1,0.446982,0.652802,0,24,1
AU003024,A002,M01,F24,RL0553,1,2022-06-04,False,8.5,0.922749,1,1,0.642011,0,0.494558,0.279205,0,20,1
AU003025,A002,M01,F25,RL0577,1,2021-04-27,False,8.5,0.636848,0,1,0.169956,0,0.846159,0.57099,1,26,0
AU003026,A002,M01,F26,RL0601,1,2024-02-07,False,8.5,1.0,1,1,0.370301,0,0.350469,0.810233,0,17,1
AU003027,A002,M01,F27,RL0625,1,2024-07-11,False,8.5,0.732642,1,1,0.561935,0,0.392969,0.574469,1,5,0
AU003028,A002,M01,F28,RL0649,1,2023-09-21,False,8.5,0.529531,1,0,0.383504,0,0.897266,0.397286,0,30,0
AU003029,A002,M01,F29,RL0673,1,2024-05-21,False,8.5,0.853515,0,1,0.624674,1,0.656408,0.676777,0,21,1
AU003030,A002,M01,F30,RL0697,1,2024-08-07,False,8.5,0.346222,1,0,0.564663,1,0.719191,0.542331,1,30,0
AU003031,A002,M01,F31,RL0721,1,2023-10-05,True,8.5,0.530138,1,1,0.432903,0,0.427172,0.530736,0,1,0
AU003032,A002,M01,F32,RL0745,1,2022-02-24,False,8.5,0.415327,1,0,0.339455,1,0.341277,0.520489,1,18,0
AU003033,A002,M01,F33,RL0769,1,2022-02-12,True,8.5,0.680085,0,1,0.613862,1,0.591992,0.633181,0,27,1
AU003034,A002,M01,F34,RL0793,1,2021-06-11,False,8.5,0.478263,0,0,0.206221,0,0.554728,0.482571,0,3,0
AU003035,A002,M01,F35,RL0817,1,2025-02-07,False,8.5,0.435433,1,0,0.69132,0,0.51328,0.550297,1,17,0
AU003036,A002,M01,F36,RL0841,1,2023-10-18,False,8.5,0.515769,0,1,0.661259,0,0.820725,0.516003,1,19,1
AU003037,A002,M01,F37,RL0865,1,2024-01-25,False,8.5,0.623078,1,0,0.723397,0,0.651922,0.64456,1,24,1
AU003038,A002,M01,F38,RL0889,1,2022-04-07,False,8.5,0.21511,0,1,0.420405,0,0.784962,0.571289,0,25,0
AU003039,A002,M01,F39,RL0913,1,2025-05-01,False,8.5,0.566402,1,1,0.483971,0,0.852304,0.686493,1,22,1
AU003040,A002,M01,F40,RL0937,1,2024-04-07,False,8.5,0.512951,1,0,0.238034,0,0.289035,0.628709,0,3,0
AU003041,A002,M01,F41,RL0961,1,2021-04-15,False,8.5,0.177824,0,0,0.520182,1,0.815457,0.684308,0,3,0
AU003042,A002,M01,F42,RL0985,1,2024-02-10,False,8.5,0.854306,0,0,0.715597,1,0.515836,0.545753,0,29,1
AU003043,A002,M01,F43,RL1009,1,2023-11-08,False,8.5,0.295058,1,1,0.832199,1,0.628572,0.557808,1,24,0
AU003044,A002,M01,F44,RL1033,1,2024-08-27,False,8.5,0.583165,1,1,0.763233,0,0.764662,0.678503,0,23,1
AU003045,A002,M01,F45,RL1057,1,2021-04-05,False,8.5,0.799633,0,1,0.468881,0,0.631681,0.583486,0,15,0
AU003046,A002,M01,F46,RL1081,1,2023-12-04,False,8.5,0.152618,1,1,0.714278,0,0.061947,0.348568,0,3,0
AU003047,A002,M01,F47,RL1105,1,2023-07-30,False,8.5,0.717295,0,1,0.367579,1,0.539213,0.529373,0,10,0
AU003048,A002,M01,F48,RL1129,1,2023-09-25,False,8.5,0.360075,0,0,0.301403,0,0.254511,0.671474,1,22,0
AU003049,A002,M01,F49,RL1153,1,2022-06-09,False,8.5,0.089909,1,1,0.85971,0,0.827945,0.884696,0,2,1
AU003050,A002,M01,F01,RL0002,1,2023-08-08,False,8.5,0.650781,1,0,0.364072,1,0.125204,0.753647,0,7,0
AU003051,A002,M01,F02,RL0026,1,2022-12-03,False,8.5,0.966053,0,0,0.824166,0,0.433116,0.603689,1,17,1
AU003052,A002,M01,F03,RL0050,1,2021-02-27,False,8.5,0.960307,1,1,0.423612,1,0.66394,0.594424,0,7,0
AU003053,A002,M01,F04,RL0074,1,2023-04-22,False,8.5,0.50287,0,0,0.495357,0,0.615093,0.494136,1,0,0
AU003054,A002,M01,F05,RL0098,1,2023-03-12,False,8.5,0.600583,0,1,0.729274,1,0.607159,0.531151,1,25,0
AU003055,A002,M01,F06,RL0122,1,2024-05-27,False,8.5,0.75358,0,1,0.78165,0,0.464853,0.539223,0,21,0
AU003056,A002,M01,F07,RL0146,1,2025-06-04,False,8.5,0.572123,1,1,0.768749,0,0.530219,0.702137,0,9,0
AU003057,A002,M01,F08,RL0170,1,2025-01-21,False,8.5,0.140013,1,0,0.494997,0,0.283936,0.645391,0,11,0
AU003058,A002,M01,F09,RL0194,1,2023-04-10,False,8.5,0.618065,0,1,0.203896,1,0.730412,0.547289,0,20,0
AU003059,A002,M01,F10,RL0218,1,2024-05-18,False,8.5,0.202468,1,0,0.581381,0,0.710309,0.704694,0,26,0
AU003060,A002,M01,F11,RL0242,1,2024-10-06,False,8.5,0.296296,1,0,0.662852,0,0.737149,0.411285,0,6,0
AU003061,A002,M01,F12,RL0266,1,2023-10-08,False,8.5,0.795405,1,1,0.533746,0,0.631275,0.534886,0,1,0
AU003062,A002,M01,F13,RL0290,1,2022-12-08,True,8.5,0.452149,1,0,0.721717,0,0.459384,0.600021,0,20,1
AU003063,A002,M01,F14,RL0314,1,2021-03-06,False,8.5,0.608763,0,0,0.554061,0,0.587725,0.601096,1,0,0
AU003064,A002,M01,F15,RL0338,1,2022-09-09,False,8.5,0.408562,1,0,0.6467,0,0.535708,0.551795,0,10,1
AU003065,A002,M01,F16,RL0362,1,2022-09-16,False,8.5,0.502665,0,1,0.531802,0,0.229282,0.539951,0,15,1
AU003066,A002,M01,F17,RL0386,1,2022-04-13,False,8.5,0.516589,0,1,0.77422,0,0.572548,0.749102,1,2,0
AU003067,A002,M01,F18,RL0410,1,2023-05-12,False,8.5,0.670613,1,0,0.386422,0,0.621517,0.648821,0,20,0
AU003068,A002,M01,F19,RL0434,1,2023-02-03,False,8.5,0.87296,0,0,0.615433,1,0.708678,0.506222,0,4,0
AU003069,A002,M01,F20,RL0458,1,2021-04-03,False,8.5,0.931921,1,1,0.435224,0,0.334938,0.707937,0,15,1
AU003070,A002,M01,F21,RL0482,1,2024-01-27,False,8.5,0.901665,1,1,0.378984,0,0.513723,0.481088,0,5,1
AU003071,A002,M01,F22,RL0506,1,2023-07-02,False,8.5,0.143618,0,1,0.636884,0,0.619113,0.606192,0,27,0
AU003072,A002,M01,F23,RL0530,1,2022-09-22,False,8.5,0.969578,1,0,0.398502,0,0.744028,0.662938,0,6,0
AU003073,A002,M01,F24,RL0554,1,2023-02-20,False,8.5,0.523775,0,0,0.649362,0,0.614663,0.49796,0,23,0
AU003074,A002,M01,F25,RL0578,1,2024-10-22,False,8.5,0.840122,1,0,0.633789,0,0.65333,0.402755,0,3,1
AU003075,A002,M01,F26,RL0602,1,2022-06-07,False,8.5,0.422834,0,1,0.514179,1,0.867707,0.474091,0,21,0
AU003076,A002,M01,F27,RL0626,1,2024-11-08,False,8.5,0.689135,1,1,0.710062,0,0.792459,0.480443,1,15,0
AU003077,A002,M01,F28,RL0650,1,2021-04-16,False,8.5,0.535199,0,0,0.634244,0,0.47369,0.355837,0,13,0
AU003078,A002,M01,F29,RL0674,1,2022-10-15,False,8.5,0.5242,1,1,0.622473,0,0.78233,0.395751,1,28,0
AU003079,A002,M01,F30,RL0698,1,2022-02-07,False,8.5,0.414811,0,0,0.530808,0,0.509597,0.643322,1,29,0
AU003080,A002,M01,F31,RL0722,1,2024-11-07,False,8.5,0.525857,0,1,0.169525,0,0.780017,0.499125,1,10,0
AU003081,A002,M01,F32,RL0746,1,2022-04-28,False,8.5,0.603348,0,1,0.580999,0,0.845177,0.417244,0,21,0
AU003082,A002,M01,F33,RL0770,1,2023-11-05,False,8.5,0.742672,1,0,0.543718,1,0.667435,0.647997,0,11,0
AU003083,A002,M01,F34,RL0794,1,2024-12-06,False,8.5,0.89097,1,1,0.243185,0,0.326368,0.473186,0,11,1
AU003084,A002,M01,F35,RL0818,1,2022-10-25,False,8.5,0.0,0,0,0.391052,1,0.525598,0.776623,1,1,0
AU003085,A002,M01,F36,RL0842,1,2024-05-05,False,8.5,1.0,0,0,0.666672,0,0.788651,0.680839,0,6,1
AU003086,A002,M01,F37,RL0866,1,2022-10-01,False,8.5,0.175645,1,1,0.621377,0,0.350227,0.659541,0,24,0
AU003087,A002,M01,F38,RL0890,1,2025-04-09,False,8.5,0.272896,0,0,0.682885,0,0.753887,0.59035,0,20,0
AU003088,A002,M01,F39,RL0914,1,2022-09-23,False,8.5,0.200438,1,0,0.451875,0,0.845599,0.34577,0,25,0
AU003089,A002,M01,F40,RL0938,1,2023-03-20,False,8.5,0.659748,1,1,0.365761,0,0.475331,0.860352,0,24,0
AU003090,A002,M01,F41,RL0962,1,2021-04-12,False,8.5,0.263971,1,1,0.7112,0,0.74485,0.770321,0,9,1
AU003091,A002,M01,F42,RL0986,1,2023-03-18,False,8.5,0.88009,0,1,0.543855,1,0.505709,0.678395,0,15,1
AU003092,A002,M01,F43,RL1010,1,2024-06-20,False,8.5,0.145099,0,1,0.596127,1,0.451976,0.550845,0,22,0
AU003093,A002,M01,F44,RL1034,1,2022-01-15,False,8.5,0.690708,0,0,0.342842,1,0.555449,0.396889,1,23,0
AU003094,A002,M01,F45,RL1058,1,2022-07-15,False,8.5,1.0,1,1,0.385337,1,0.68255,0.523477,0,1,1
AU003095,A002,M01,F46,RL1082,1,2024-05-01,False,8.5,0.436907,1,0,0.50374,0,0.639371,0.743174,0,27,0
AU003096,A002,M01,F47,RL1106,1,2021-07-27,False,8.5,0.433369,1,1,0.750547,0,0.526447,0.359184,1,4,1
AU003097,A002,M01,F48,RL1130,1,2023-11-28,False,8.5,0.610575,0,1,0.78649,0,0.666946,0.670772,0,2,1
AU003098,A002,M01,F49,RL1154,1,2021-08-08,False,8.5,0.868487,1,0,0.485839,1,0.468107,0.567577,0,20,1
AU003099,A002,M01,F01,RL0003,1,2025-02-17,False,8.5,0.908784,0,1,0.825806,0,0.817361,0.553987,0,6,1
AU003100,A002,M01,F02,RL0027,1,2024-10-13,False,8.5,0.28801,1,1,0.658065,0,0.579055,0.529502,0,6,1
AU003101,A002,M01,F03,RL0051,1,2024-05-24,False,8.5,0.583281,0,1,0.839852,1,0.512378,0.615716,0,13,1
AU003102,A002,M01,F04,RL0075,1,2023-07-10,False,8.5,0.29863,1,0,0.539483,0,0.43968,0.597044,0,3,0
AU003103,A002,M01,F05,RL0099,1,2023-10-03,False,8.5,0.522209,0,1,0.438699,0,0.714862,0.479268,0,12,0
AU003104,A002,M01,F06,RL0123,1,2025-01-03,False,8.5,0.851918,1,1,0.322848,0,0.485181,0.678251,1,29,1
AU003105,A002,M01,F07,RL0147,1,2022-12-16,False,8.5,0.929516,1,1,0.673645,1,0.781326,0.438362,1,8,1
AU003106,A002,M01,F08,RL0171,1,2022-01-01,False,8.5,0.273843,0,1,0.776178,0,0.839571,0.659318,0,9,0
AU003107,A002,M01,F09,RL0195,1,2024-11-29,False,8.5,0.702375,1,1,0.672217,0,0.316428,0.501291,0,15,1
AU003108,A002,M01,F10,RL0219,1,2021-01-04,False,8.5,0.430596,0,1,0.364912,1,0.323748,0.716668,0,22,0
AU003109,A002,M01,F11,RL0243,1,2022-08-08,False,8.5,0.614575,0,1,0.627894,1,0.396027,0.51388,0,24,1
