original_index,scenario,reference_model,comparison_role,true_membership,model_loss,model_confidence,attack_score
24419,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.09558058,0.9088451,0.5033955
43949,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.4956334,0.6091849,0.49701357
34993,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.76960266,0.46319705,0.49264342
36437,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.000330925,0.9996694,0.50182533
40314,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.0029764175,0.997028,0.5018094
42996,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.9096458,0.40266687,0.495984
426,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.025544882,0.9747787,0.50570726
34787,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.5355789,0.58533037,0.49507704
14299,s1_random_5_percent,baseline_original_model,non_member_test_record,0,1.8211726,0.16183586,0.4898797
40357,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.35811222,0.69899464,0.49967822
46943,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.43003666,0.6504853,0.49806005
16186,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.050691843,0.9505716,0.5041116
14986,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.00024700165,0.9997531,0.50207525
4846,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.00017642975,0.9998231,0.5049174
22346,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.3793428,0.6843109,0.49953598
3118,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.6476803,0.5232582,0.49773863
38197,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.0048646927,0.995147,0.50613827
21465,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.0,1.0,0.50509155
3334,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.019127369,0.9810543,0.505841
48431,s1_random_5_percent,baseline_original_model,non_member_test_record,0,1.214024,0.29699975,0.48094526
36725,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.08699446,0.9166822,0.50130457
27003,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.2823813,0.7539862,0.50041556
20834,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.00030231476,0.9996977,0.5050865
18860,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.15810275,0.853762,0.50239813
18678,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.0008034706,0.9991968,0.50182253
13193,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.037586927,0.9631108,0.5018251
34068,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.1888721,0.82789236,0.50194186
26086,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.83736837,0.4328481,0.4911278
37428,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.5745417,0.56296283,0.49822852
2864,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.10942173,0.8963524,0.50134397
5979,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.10923767,0.8965172,0.50396305
27940,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.24298453,0.78428364,0.50104403
5670,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.001326561,0.9986742,0.506212
34732,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.18318713,0.8326124,0.50242174
24746,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.000875473,0.999125,0.50507694
4137,s1_random_5_percent,baseline_original_model,non_member_test_record,0,2.5550938,0.077684954,0.46422032
27399,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.0011548996,0.9988458,0.5020692
26043,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.08859587,0.91521525,0.5012949
37994,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.86616313,0.4205621,0.49627525
46807,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.3408699,0.71115136,0.49977896
32046,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.42099595,0.6563927,0.499257
26810,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.26411808,0.7678829,0.5007069
41816,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.005346775,0.9946676,0.5061282
28914,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.09869933,0.90601504,0.5034456
33955,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.077317,0.92559624,0.5013627
28596,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.32278728,0.7241278,0.49988762
19853,s1_random_5_percent,baseline_original_model,non_member_test_record,0,6.389618e-05,0.9999363,0.5049192
765,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.00030136108,0.9996986,0.5050865
2749,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.8318089,0.4352612,0.49165133
36039,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.015816212,0.9843084,0.50591004
29307,s1_random_5_percent,baseline_original_model,non_member_test_record,0,1.9242487,0.1459854,0.47302705
19816,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.0001335144,0.99986607,0.50207597
43058,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.12342596,0.8838872,0.5029513
2538,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.018095493,0.9820673,0.5017186
38161,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.0029482841,0.9970562,0.50487316
22291,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.47472,0.62205917,0.49889714
38613,s1_random_5_percent,baseline_original_model,non_member_test_record,0,1.0424246,0.35259876,0.48451763
45801,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.5715356,0.5646577,0.49839282
48232,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.1639365,0.84879595,0.502823
14262,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.13025725,0.87786967,0.50352496
15322,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.030423403,0.9700349,0.5044349
17909,s1_random_5_percent,baseline_original_model,non_member_test_record,0,1.2097939,0.29825872,0.49397376
29311,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.019038439,0.98114175,0.50584286
6102,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.000113487244,0.9998866,0.5050896
34646,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.048395634,0.9527568,0.50175273
37025,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.25209153,0.77717364,0.50031245
5364,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.0029716492,0.99703264,0.50504196
30599,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.04169774,0.9591595,0.5017976
24839,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.20201433,0.81708324,0.5006134
727,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.0059514046,0.99406624,0.5049923
26058,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.9200686,0.39849165,0.49629837
10649,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.37424898,0.68780565,0.4984395
31256,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.00020980835,0.9997902,0.50182605
20718,s1_random_5_percent,baseline_original_model,non_member_test_record,0,1.9909304,0.13656831,0.46480128
34419,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.15048826,0.86028785,0.50310326
16221,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.27637947,0.758525,0.5005113
14100,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.06869769,0.93360895,0.5016167
29670,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.29421544,0.745116,0.5000593
28411,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.066428185,0.93573,0.5016319
8352,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.0019903183,0.9980117,0.5048885
3996,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.08807826,0.9156892,0.501298
4116,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.0059757233,0.9940422,0.50611514
13864,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.10018802,0.90466744,0.50342077
21149,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.017792225,0.98236525,0.5019577
41233,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.0003414154,0.9996589,0.5018253
35660,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.6170454,0.5395361,0.49507686
31678,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.8779311,0.41564196,0.49655163
43352,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.20313585,0.81616735,0.50200593
15166,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.037884235,0.9628243,0.5043159
1521,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.39532626,0.6734603,0.49800017
42591,s1_random_5_percent,baseline_original_model,non_member_test_record,0,2.3658128,0.093872964,0.487613
44931,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.19016638,0.8268215,0.50068456
24085,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.07212567,0.93041396,0.5013939
29103,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.0009393692,0.9990611,0.5018217
14891,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.36380625,0.6950258,0.4990245
27166,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.0009584427,0.9990423,0.50490487
46389,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.0002784729,0.99972147,0.502075
37044,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.052849054,0.94852316,0.50407714
32168,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.076582074,0.92627686,0.5015639
3523,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.055628538,0.9458905,0.5050803
22604,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.0015664101,0.99843484,0.5048952
33588,s1_random_5_percent,baseline_original_model,non_member_test_record,0,1.2877035,0.27590367,0.48362243
13059,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.26757443,0.76523334,0.5002846
38140,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.39875162,0.67115736,0.49940598
17538,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.84621835,0.42903432,0.4886042
38671,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.12823495,0.87964666,0.50121796
27665,s1_random_5_percent,baseline_original_model,non_member_test_record,0,1.1347206,0.32151192,0.48259598
1072,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.08968139,0.91422236,0.503596
1689,s1_random_5_percent,baseline_original_model,non_member_test_record,0,1.6560899,0.19088387,0.4774882
5409,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.38063085,0.68343014,0.49830642
21515,s1_random_5_percent,baseline_original_model,non_member_test_record,0,1.268325,0.2813024,0.4942058
45937,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.16876101,0.84471077,0.5009465
42027,s1_random_5_percent,baseline_original_model,non_member_test_record,0,2.2505848,0.10533756,0.4594204
46229,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.06771636,0.93452555,0.5048284
12679,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.12387824,0.8834874,0.5029441
45973,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.0060071945,0.9940109,0.50179124
26700,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.00012207031,0.9998782,0.50508946
8738,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.26928815,0.76392305,0.5002091
2515,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.23088765,0.7938286,0.5004398
34115,s1_random_5_percent,baseline_original_model,non_member_test_record,0,2.142567,0.11735323,0.47077343
34100,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.1560564,0.8555109,0.50103164
44110,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.0766511,0.926213,0.5038133
44598,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.28051805,0.7553923,0.5001416
29885,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.4498064,0.6377516,0.4991243
10373,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.012293816,0.98778147,0.50199455
5237,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.39634535,0.6727743,0.4985975
10265,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.00040721893,0.999593,0.50508475
6330,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.00084257126,0.999158,0.5050775
40617,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.17443931,0.83992785,0.50218254
25561,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.24298286,0.7842849,0.5003672
7738,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.40123785,0.6694907,0.49851942
38469,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.0059814453,0.9940365,0.5048248
7347,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.0,1.0,0.50207686
26820,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.00018501282,0.9998152,0.50182617
22119,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.0007996559,0.99920076,0.5050782
3759,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.40186885,0.66906846,0.4983897
14489,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.037047863,0.96362996,0.50182873
35612,s1_random_5_percent,baseline_original_model,non_member_test_record,0,0.00021743774,0.9997829,0.5050879
