original_index,model_type,scenario,subset,true_historical_membership,true_class,model_probability,model_loss,negative_model_loss,true_class_confidence,max_probability,prediction_entropy,negative_entropy,probability_margin,correct_prediction,y_pred,shadow_model_id
28403,shadow_model,shadow_0,shadow_out,0,0,0.009204077,0.009246826,-0.009246826,0.9907959,0.9907959,0.052311316,-0.052311316,0.4907959,1,0,0
28798,shadow_model,shadow_0,shadow_out,0,0,0.01344787,0.013539314,-0.013539314,0.9865521,0.9865521,0.07130304,-0.07130304,0.48655212,1,0,0
14749,shadow_model,shadow_0,shadow_out,0,0,0.53357905,0.76266664,-0.76266664,0.46642095,0.53357905,0.6908904,-0.6908904,0.03357905,0,1,0
9755,shadow_model,shadow_0,shadow_out,0,0,0.09456873,0.099344015,-0.099344015,0.9054313,0.9054313,0.31298265,-0.31298265,0.40543127,1,0,0
45096,shadow_model,shadow_0,shadow_out,0,0,0.015263007,0.015380859,-0.015380859,0.984737,0.984737,0.07898077,-0.07898077,0.48473698,1,0,0
46826,shadow_model,shadow_0,shadow_out,0,1,0.7741614,0.25597486,-0.25597486,0.7741614,0.7741614,0.534199,-0.534199,0.2741614,1,1,0
22823,shadow_model,shadow_0,shadow_out,0,0,0.0009188293,0.00091934204,-0.00091934204,0.9990812,0.9990812,0.0073432145,-0.0073432145,0.49908116,1,0,0
30284,shadow_model,shadow_0,shadow_out,0,1,0.41422206,0.8813531,-0.8813531,0.41422206,0.58577794,0.67835844,-0.67835844,0.08577794,0,0,0
20153,shadow_model,shadow_0,shadow_out,0,0,0.40478316,0.5188296,-0.5188296,0.5952169,0.5952169,0.67490345,-0.67490345,0.09521684,1,0,0
37272,shadow_model,shadow_0,shadow_out,0,0,0.058059394,0.059813023,-0.059813023,0.9419406,0.9419406,0.22159415,-0.22159415,0.4419406,1,0,0
43518,shadow_model,shadow_0,shadow_out,0,0,0.21713538,0.24479544,-0.24479544,0.78286463,0.78286463,0.5232583,-0.5232583,0.28286463,1,0,0
5714,shadow_model,shadow_0,shadow_out,0,0,0.027475653,0.027860165,-0.027860165,0.97252434,0.97252434,0.1258547,-0.1258547,0.47252434,1,0,0
30539,shadow_model,shadow_0,shadow_out,0,0,0.02366815,0.023952723,-0.023952723,0.97633183,0.97633183,0.11199051,-0.11199051,0.47633186,1,0,0
2366,shadow_model,shadow_0,shadow_out,0,1,0.6127316,0.4898283,-0.4898283,0.6127316,0.6127316,0.6675105,-0.6675105,0.112731576,1,1,0
5249,shadow_model,shadow_0,shadow_out,0,0,0.023019347,0.023288488,-0.023288488,0.9769806,0.9769806,0.109568,-0.109568,0.47698066,1,0,0
30376,shadow_model,shadow_0,shadow_out,0,0,0.009538505,0.009584427,-0.009584427,0.99046147,0.99046147,0.05387001,-0.05387001,0.4904615,1,0,0
22982,shadow_model,shadow_0,shadow_out,0,0,0.07293875,0.07573557,-0.07573557,0.92706126,0.92706126,0.26117507,-0.26117507,0.42706126,1,0,0
2264,shadow_model,shadow_0,shadow_out,0,0,0.02832123,0.028729916,-0.028729916,0.9716788,0.9716788,0.12885725,-0.12885725,0.47167876,1,0,0
26383,shadow_model,shadow_0,shadow_out,0,1,0.23255736,1.4586184,-1.4586184,0.23255736,0.76744264,0.542348,-0.542348,0.26744264,0,0,0
11506,shadow_model,shadow_0,shadow_out,0,0,0.05249495,0.05392313,-0.05392313,0.94750506,0.94750506,0.20579696,-0.20579696,0.44750506,1,0,0
22443,shadow_model,shadow_0,shadow_out,0,0,0.027057014,0.02742982,-0.02742982,0.972943,0.972943,0.12435826,-0.12435826,0.47294298,1,0,0
19631,shadow_model,shadow_0,shadow_out,0,0,0.007893784,0.007925034,-0.007925034,0.9921062,0.9921062,0.046081737,-0.046081737,0.49210623,1,0,0
31883,shadow_model,shadow_0,shadow_out,0,0,0.08986756,0.09416509,-0.09416509,0.9101324,0.9101324,0.3022313,-0.3022313,0.41013244,1,0,0
3414,shadow_model,shadow_0,shadow_out,0,0,0.00364972,0.0036563873,-0.0036563873,0.9963503,0.9963503,0.024129305,-0.024129305,0.4963503,1,0,0
39905,shadow_model,shadow_0,shadow_out,0,0,0.022221178,0.022471666,-0.022471666,0.9777788,0.9777788,0.10656204,-0.10656204,0.47777882,1,0,0
40732,shadow_model,shadow_0,shadow_out,0,0,0.7741614,1.487935,-1.487935,0.2258386,0.7741614,0.534199,-0.534199,0.2741614,0,1,0
19890,shadow_model,shadow_0,shadow_out,0,0,0.022748098,0.02301073,-0.02301073,0.9772519,0.9772519,0.10854967,-0.10854967,0.4772519,1,0,0
27614,shadow_model,shadow_0,shadow_out,0,0,0.024158685,0.024455309,-0.024455309,0.97584134,0.97584134,0.11380993,-0.11380993,0.4758413,1,0,0
1592,shadow_model,shadow_0,shadow_out,0,1,0.77385813,0.25636673,-0.25636673,0.77385813,0.77385813,0.53457236,-0.53457236,0.27385813,1,1,0
11755,shadow_model,shadow_0,shadow_out,0,0,0.11055482,0.11715746,-0.11715746,0.8894452,0.8894452,0.34767377,-0.34767377,0.3894452,1,0,0
12829,shadow_model,shadow_0,shadow_out,0,0,0.0032903182,0.0032958984,-0.0032958984,0.9967097,0.9967097,0.022094874,-0.022094874,0.49670967,1,0,0
27425,shadow_model,shadow_0,shadow_out,0,0,0.76172173,1.4343162,-1.4343162,0.23827827,0.76172173,0.54908717,-0.54908717,0.26172173,0,1,0
38972,shadow_model,shadow_0,shadow_out,0,1,0.6670261,0.40492603,-0.40492603,0.6670261,0.6670261,0.6362647,-0.6362647,0.1670261,1,1,0
42116,shadow_model,shadow_0,shadow_out,0,0,0.0021604183,0.0021629333,-0.0021629333,0.99783957,0.99783957,0.015417561,-0.015417561,0.49783957,1,0,0
30398,shadow_model,shadow_0,shadow_out,0,1,0.99893314,0.001067426,-0.001067426,0.99893314,0.99893314,0.008366876,-0.008366876,0.49893314,1,1,0
2157,shadow_model,shadow_0,shadow_out,0,0,0.16099718,0.17554116,-0.17554116,0.83900285,0.83900285,0.4413197,-0.4413197,0.33900282,1,0,0
1554,shadow_model,shadow_0,shadow_out,0,0,0.009494279,0.009539604,-0.009539604,0.9905057,0.9905057,0.053664573,-0.053664573,0.49050573,1,0,0
22629,shadow_model,shadow_0,shadow_out,0,0,0.028881582,0.029306889,-0.029306889,0.9711184,0.9711184,0.1308327,-0.1308327,0.47111842,1,0,0
33244,shadow_model,shadow_0,shadow_out,0,0,0.54901195,0.7963143,-0.7963143,0.45098805,0.54901195,0.6883351,-0.6883351,0.049011946,0,1,0
41063,shadow_model,shadow_0,shadow_out,0,0,0.032094013,0.03262019,-0.03262019,0.967906,0.967906,0.14194745,-0.14194745,0.467906,1,0,0
9645,shadow_model,shadow_0,shadow_out,0,0,0.008690479,0.008728504,-0.008728504,0.9913095,0.9913095,0.04989351,-0.04989351,0.49130952,1,0,0
2920,shadow_model,shadow_0,shadow_out,0,0,0.004788477,0.004799843,-0.004799843,0.99521154,0.99521154,0.03035483,-0.03035483,0.4952115,1,0,0
41961,shadow_model,shadow_0,shadow_out,0,1,0.828803,0.18777275,-0.18777275,0.828803,0.828803,0.4577791,-0.4577791,0.328803,1,1,0
18912,shadow_model,shadow_0,shadow_out,0,1,0.8723969,0.13651082,-0.13651082,0.8723969,0.8723969,0.38180482,-0.38180482,0.3723969,1,1,0
2152,shadow_model,shadow_0,shadow_out,0,0,0.018407226,0.018578768,-0.018578768,0.9815928,0.9815928,0.09177385,-0.09177385,0.48159277,1,0,0
18184,shadow_model,shadow_0,shadow_out,0,0,0.0069288574,0.0069527626,-0.0069527626,0.99307114,0.99307114,0.041355494,-0.041355494,0.49307114,1,0,0
27629,shadow_model,shadow_0,shadow_out,0,0,0.004609012,0.0046195984,-0.0046195984,0.995391,0.995391,0.029393645,-0.029393645,0.49539098,1,0,0
32649,shadow_model,shadow_0,shadow_out,0,0,0.02853013,0.02894497,-0.02894497,0.9714699,0.9714699,0.12959503,-0.12959503,0.47146988,1,0,0
10052,shadow_model,shadow_0,shadow_out,0,1,0.4578846,0.78113806,-0.78113806,0.4578846,0.5421154,0.6895955,-0.6895955,0.04211539,0,0,0
32282,shadow_model,shadow_0,shadow_out,0,0,0.06539433,0.06763053,-0.06763053,0.93460566,0.93460566,0.24155918,-0.24155918,0.43460566,1,0,0
33029,shadow_model,shadow_0,shadow_out,0,0,0.013030758,0.01311636,-0.01311636,0.98696923,0.98696923,0.06950475,-0.06950475,0.48696923,1,0,0
7179,shadow_model,shadow_0,shadow_out,0,0,0.02357566,0.02385807,-0.02385807,0.97642434,0.97642434,0.111646295,-0.111646295,0.47642434,1,0,0
32852,shadow_model,shadow_0,shadow_out,0,0,0.19885153,0.2217089,-0.2217089,0.8011485,0.8011485,0.49880618,-0.49880618,0.30114847,1,0,0
35004,shadow_model,shadow_0,shadow_out,0,0,0.040324975,0.041160583,-0.041160583,0.959675,0.959675,0.16897556,-0.16897556,0.459675,1,0,0
48331,shadow_model,shadow_0,shadow_out,0,0,0.624282,0.9789163,-0.9789163,0.375718,0.624282,0.6619289,-0.6619289,0.124282,0,1,0
26281,shadow_model,shadow_0,shadow_out,0,0,0.027579602,0.027966976,-0.027966976,0.9724204,0.9724204,0.12622523,-0.12622523,0.4724204,1,0,0
37681,shadow_model,shadow_0,shadow_out,0,0,0.018681819,0.018858433,-0.018858433,0.9813182,0.9813182,0.09286368,-0.09286368,0.48131818,1,0,0
40004,shadow_model,shadow_0,shadow_out,0,0,0.004566031,0.004576683,-0.004576683,0.995434,0.995434,0.029162422,-0.029162422,0.49543396,1,0,0
1100,shadow_model,shadow_0,shadow_out,0,0,0.006076223,0.0060949326,-0.0060949326,0.9939238,0.9939238,0.037066948,-0.037066948,0.49392378,1,0,0
31987,shadow_model,shadow_0,shadow_out,0,0,0.6531328,1.0588133,-1.0588133,0.3468672,0.6531328,0.6454857,-0.6454857,0.1531328,0,1,0
40518,shadow_model,shadow_0,shadow_out,0,0,0.0062278374,0.0062470436,-0.0062470436,0.99377215,0.99377215,0.037837896,-0.037837896,0.49377215,1,0,0
47569,shadow_model,shadow_0,shadow_out,0,1,0.6266796,0.46731982,-0.46731982,0.6266796,0.6266796,0.66069925,-0.66069925,0.1266796,1,1,0
13846,shadow_model,shadow_0,shadow_out,0,1,0.39196062,0.9365939,-0.9365939,0.39196062,0.6080394,0.66961706,-0.66961706,0.10803938,0,0,0
33479,shadow_model,shadow_0,shadow_out,0,1,0.18983501,1.6615998,-1.6615998,0.18983501,0.810165,0.48598367,-0.48598367,0.310165,0,0,0
1084,shadow_model,shadow_0,shadow_out,0,0,0.03404662,0.034639597,-0.034639597,0.96595335,0.96595335,0.14853877,-0.14853877,0.46595338,1,0,0
24329,shadow_model,shadow_0,shadow_out,0,1,0.5360121,0.62359846,-0.62359846,0.5360121,0.5360121,0.69055116,-0.69055116,0.036012113,1,1,0
48673,shadow_model,shadow_0,shadow_out,0,0,0.003818513,0.0038256645,-0.0038256645,0.9961815,0.9961815,0.02507229,-0.02507229,0.4961815,1,0,0
34164,shadow_model,shadow_0,shadow_out,0,0,0.034273922,0.034874916,-0.034874916,0.9657261,0.9657261,0.14929838,-0.14929838,0.46572608,1,0,0
20590,shadow_model,shadow_0,shadow_out,0,0,0.009496718,0.009541988,-0.009541988,0.9905033,0.9905033,0.053675853,-0.053675853,0.49050328,1,0,0
37515,shadow_model,shadow_0,shadow_out,0,1,0.2058713,1.5805041,-1.5805041,0.2058713,0.7941287,0.5084348,-0.5084348,0.29412872,0,0,0
8983,shadow_model,shadow_0,shadow_out,0,0,0.0051821973,0.0051956177,-0.0051956177,0.9948178,0.9948178,0.032440204,-0.032440204,0.4948178,1,0,0
47548,shadow_model,shadow_0,shadow_out,0,1,0.102028966,2.2824986,-2.2824986,0.102028966,0.89797103,0.32951832,-0.32951832,0.39797103,0,0,0
35135,shadow_model,shadow_0,shadow_out,0,0,0.0008666768,0.00086688995,-0.00086688995,0.99913335,0.99913335,0.0069770794,-0.0069770794,0.49913332,1,0,0
12003,shadow_model,shadow_0,shadow_out,0,1,0.21505012,1.5368842,-1.5368842,0.21505012,0.7849499,0.5205713,-0.5205713,0.2849499,0,0,0
6904,shadow_model,shadow_0,shadow_out,0,1,0.5628019,0.5748276,-0.5748276,0.5628019,0.5628019,0.6852382,-0.6852382,0.0628019,1,1,0
14520,shadow_model,shadow_0,shadow_out,0,1,0.8955284,0.110341325,-0.110341325,0.8955284,0.8955284,0.33479849,-0.33479849,0.39552838,1,1,0
17002,shadow_model,shadow_0,shadow_out,0,0,0.7960828,1.5900414,-1.5900414,0.2039172,0.7960828,0.5057851,-0.5057851,0.2960828,0,1,0
20119,shadow_model,shadow_0,shadow_out,0,0,0.45577154,0.6083861,-0.6083861,0.54422843,0.54422843,0.6892298,-0.6892298,0.044228464,1,0,0
297,shadow_model,shadow_0,shadow_out,0,0,0.01128079,0.01134491,-0.01134491,0.9887192,0.9887192,0.061807346,-0.061807346,0.48871922,1,0,0
23097,shadow_model,shadow_0,shadow_out,0,1,0.11376647,2.1736073,-2.1736073,0.11376647,0.8862335,0.35431832,-0.35431832,0.38623354,0,0,0
43128,shadow_model,shadow_0,shadow_out,0,0,0.25950724,0.30043936,-0.30043936,0.74049276,0.74049276,0.5725409,-0.5725409,0.24049276,1,0,0
15561,shadow_model,shadow_0,shadow_out,0,1,0.705099,0.34941703,-0.34941703,0.705099,0.705099,0.60648185,-0.60648185,0.20509899,1,1,0
5469,shadow_model,shadow_0,shadow_out,0,0,0.3613552,0.44840682,-0.44840682,0.6386448,0.6386448,0.65419394,-0.65419394,0.13864481,1,0,0
32884,shadow_model,shadow_0,shadow_out,0,0,0.12556748,0.13418019,-0.13418019,0.8744325,0.8744325,0.37787297,-0.37787297,0.3744325,1,0,0
21828,shadow_model,shadow_0,shadow_out,0,1,0.74738955,0.2911687,-0.2911687,0.74738955,0.74738955,0.5651849,-0.5651849,0.24738955,1,1,0
3229,shadow_model,shadow_0,shadow_out,0,0,0.2725164,0.3181638,-0.3181638,0.72748363,0.72748363,0.58574563,-0.58574563,0.2274836,1,0,0
9666,shadow_model,shadow_0,shadow_out,0,0,0.7725036,1.480621,-1.480621,0.22749639,0.7725036,0.5362335,-0.5362335,0.2725036,0,1,0
13281,shadow_model,shadow_0,shadow_out,0,0,0.3352279,0.408311,-0.408311,0.6647721,0.6647721,0.6378193,-0.6378193,0.1647721,1,0,0
12171,shadow_model,shadow_0,shadow_out,0,0,0.0056345277,0.0056505203,-0.0056505203,0.99436545,0.99436545,0.034798972,-0.034798972,0.49436548,1,0,0
19740,shadow_model,shadow_0,shadow_out,0,0,0.0074822376,0.0075101852,-0.0075101852,0.99251777,0.99251777,0.044081394,-0.044081394,0.49251777,1,0,0
43899,shadow_model,shadow_0,shadow_out,0,0,0.25055146,0.28841758,-0.28841758,0.74944854,0.74944854,0.5629402,-0.5629402,0.24944854,1,0,0
39917,shadow_model,shadow_0,shadow_out,0,1,0.09410907,2.3633008,-2.3633008,0.09410907,0.90589094,0.311943,-0.311943,0.40589094,0,0,0
2923,shadow_model,shadow_0,shadow_out,0,0,0.051821176,0.053212166,-0.053212166,0.9481788,0.9481788,0.20384307,-0.20384307,0.44817883,1,0,0
4687,shadow_model,shadow_0,shadow_out,0,0,0.014252187,0.014354706,-0.014354706,0.9857478,0.9857478,0.07473397,-0.07473397,0.4857478,1,0,0
8080,shadow_model,shadow_0,shadow_out,0,0,0.023957225,0.024248838,-0.024248838,0.97604275,0.97604275,0.11306399,-0.11306399,0.47604278,1,0,0
6483,shadow_model,shadow_0,shadow_out,0,0,0.043828607,0.044818163,-0.044818163,0.9561714,0.9561714,0.17992638,-0.17992638,0.4561714,1,0,0
18481,shadow_model,shadow_0,shadow_out,0,0,0.7339566,1.3240957,-1.3240957,0.26604342,0.7339566,0.5792837,-0.5792837,0.23395658,0,1,0
27507,shadow_model,shadow_0,shadow_out,0,1,0.08037428,2.521061,-2.521061,0.08037428,0.9196257,0.27968258,-0.27968258,0.41962573,0,0,0
3689,shadow_model,shadow_0,shadow_out,0,0,0.006185317,0.006204605,-0.006204605,0.9938147,0.9938147,0.037622027,-0.037622027,0.49381468,1,0,0
20739,shadow_model,shadow_0,shadow_out,0,0,0.021330355,0.021561146,-0.021561146,0.97866964,0.97866964,0.103172414,-0.103172414,0.47866964,1,0,0
44831,shadow_model,shadow_0,shadow_out,0,1,0.8816096,0.12600593,-0.12600593,0.8816096,0.8816096,0.36370564,-0.36370564,0.38160962,1,1,0
24308,shadow_model,shadow_0,shadow_out,0,0,0.21214679,0.2384435,-0.2384435,0.78785324,0.78785324,0.5167871,-0.5167871,0.2878532,1,0,0
26501,shadow_model,shadow_0,shadow_out,0,0,0.007579038,0.007607937,-0.007607937,0.992421,0.992421,0.044553895,-0.044553895,0.49242097,1,0,0
7441,shadow_model,shadow_0,shadow_out,0,0,0.009087295,0.009129047,-0.009129047,0.9909127,0.9909127,0.05176418,-0.05176418,0.4909127,1,0,0
21796,shadow_model,shadow_0,shadow_out,0,0,0.0021759607,0.0021781921,-0.0021781921,0.997824,0.997824,0.015512876,-0.015512876,0.49782404,1,0,0
41184,shadow_model,shadow_0,shadow_out,0,0,0.09036879,0.09471607,-0.09471607,0.9096312,0.9096312,0.30339026,-0.30339026,0.4096312,1,0,0
15936,shadow_model,shadow_0,shadow_out,0,0,0.016235726,0.016368866,-0.016368866,0.9837643,0.9837643,0.08300316,-0.08300316,0.48376426,1,0,0
47510,shadow_model,shadow_0,shadow_out,0,1,0.58954394,0.52840596,-0.52840596,0.58954394,0.58954394,0.6770241,-0.6770241,0.08954394,1,1,0
30287,shadow_model,shadow_0,shadow_out,0,0,0.0071516167,0.007177353,-0.007177353,0.9928484,0.9928484,0.04245794,-0.04245794,0.4928484,1,0,0
10631,shadow_model,shadow_0,shadow_out,0,1,0.69219303,0.36789036,-0.36789036,0.69219303,0.69219303,0.6173347,-0.6173347,0.19219303,1,1,0
20455,shadow_model,shadow_0,shadow_out,0,0,0.0013738928,0.0013747215,-0.0013747215,0.9986261,0.9986261,0.010427043,-0.010427043,0.4986261,1,0,0
48176,shadow_model,shadow_0,shadow_out,0,1,0.55947167,0.5807623,-0.5807623,0.55947167,0.55947167,0.6860566,-0.6860566,0.059471667,1,1,0
38645,shadow_model,shadow_0,shadow_out,0,0,0.1149174,0.12207413,-0.12207413,0.8850826,0.8850826,0.35667443,-0.35667443,0.3850826,1,0,0
7820,shadow_model,shadow_0,shadow_out,0,0,0.017696327,0.01785469,-0.01785469,0.9823037,0.9823037,0.088932835,-0.088932835,0.48230368,1,0,0
21209,shadow_model,shadow_0,shadow_out,0,1,0.253159,1.3737376,-1.3737376,0.253159,0.746841,0.5657791,-0.5657791,0.24684101,0,0,0
28934,shadow_model,shadow_0,shadow_out,0,0,0.009555052,0.009601116,-0.009601116,0.99044496,0.99044496,0.053946786,-0.053946786,0.49044496,1,0,0
17985,shadow_model,shadow_0,shadow_out,0,0,0.009841967,0.009890556,-0.009890556,0.990158,0.990158,0.055274095,-0.055274095,0.49015802,1,0,0
18275,shadow_model,shadow_0,shadow_out,0,1,0.10855814,2.2204695,-2.2204695,0.10855814,0.8914419,0.34349012,-0.34349012,0.39144185,0,0,0
31591,shadow_model,shadow_0,shadow_out,0,0,0.04934194,0.050600767,-0.050600767,0.9506581,0.9506581,0.19657302,-0.19657302,0.45065805,1,0,0
5806,shadow_model,shadow_0,shadow_out,0,0,0.013936772,0.014034748,-0.014034748,0.98606324,0.98606324,0.07339414,-0.07339414,0.48606324,1,0,0
45464,shadow_model,shadow_0,shadow_out,0,1,0.51903623,0.65578157,-0.65578157,0.51903623,0.51903623,0.6924222,-0.6924222,0.019036233,1,1,0
44838,shadow_model,shadow_0,shadow_out,0,1,0.8073839,0.21395603,-0.21395603,0.8073839,0.8073839,0.48999423,-0.48999423,0.3073839,1,1,0
13264,shadow_model,shadow_0,shadow_out,0,0,0.037467677,0.038187504,-0.038187504,0.96253234,0.96253234,0.15981103,-0.15981103,0.4625323,1,0,0
6400,shadow_model,shadow_0,shadow_out,0,0,0.03233086,0.032865047,-0.032865047,0.9676691,0.9676691,0.14275338,-0.14275338,0.46766913,1,0,0
41981,shadow_model,shadow_0,shadow_out,0,0,0.094973445,0.09979105,-0.09979105,0.90502656,0.90502656,0.313896,-0.313896,0.40502656,1,0,0
3034,shadow_model,shadow_0,shadow_out,0,0,0.072025605,0.07475114,-0.07475114,0.9279744,0.9279744,0.2588473,-0.2588473,0.4279744,1,0,0
32583,shadow_model,shadow_0,shadow_out,0,0,0.030183556,0.03064847,-0.03064847,0.96981645,0.96981645,0.13537964,-0.13537964,0.46981645,1,0,0
32970,shadow_model,shadow_0,shadow_out,0,1,0.25351128,1.3723469,-1.3723469,0.25351128,0.7464887,0.56615996,-0.56615996,0.24648872,0,0,0
26764,shadow_model,shadow_0,shadow_out,0,1,0.4866084,0.7202956,-0.7202956,0.4866084,0.5133916,0.6927885,-0.6927885,0.013391614,0,0,0
4071,shadow_model,shadow_0,shadow_out,0,1,0.55051386,0.59690315,-0.59690315,0.55051386,0.55051386,0.68803513,-0.68803513,0.050513864,1,1,0
13951,shadow_model,shadow_0,shadow_out,0,0,0.0020815162,0.0020837784,-0.0020837784,0.9979185,0.9979185,0.014931997,-0.014931997,0.4979185,1,0,0
13123,shadow_model,shadow_0,shadow_out,0,1,0.115015514,2.1626883,-2.1626883,0.115015514,0.8849845,0.35687467,-0.35687467,0.3849845,0,0,0
8882,shadow_model,shadow_0,shadow_out,0,1,0.33274034,1.1003928,-1.1003928,0.33274034,0.6672597,0.6361023,-0.6361023,0.16725966,0,0,0
18073,shadow_model,shadow_0,shadow_out,0,0,0.0075458586,0.0075745583,-0.0075745583,0.9924542,0.9924542,0.044392064,-0.044392064,0.49245414,1,0,0
24258,shadow_model,shadow_0,shadow_out,0,1,0.5810332,0.5429475,-0.5429475,0.5810332,0.5810332,0.6799563,-0.6799563,0.08103317,1,1,0
29669,shadow_model,shadow_0,shadow_out,0,0,0.2695344,0.3140732,-0.3140732,0.7304656,0.7304656,0.5827952,-0.5827952,0.23046559,1,0,0
28271,shadow_model,shadow_0,shadow_out,0,1,0.37138066,0.99052775,-0.99052775,0.37138066,0.6286193,0.65968645,-0.65968645,0.12861934,0,0,0
24953,shadow_model,shadow_0,shadow_out,0,0,0.027253347,0.027631521,-0.027631521,0.9727467,0.9727467,0.12506087,-0.12506087,0.47274664,1,0,0
13451,shadow_model,shadow_0,shadow_out,0,0,0.04770645,0.048882008,-0.048882008,0.9522936,0.9522936,0.19170581,-0.19170581,0.45229355,1,0,0
45815,shadow_model,shadow_0,shadow_out,0,0,0.1956953,0.21777701,-0.21777701,0.8043047,0.8043047,0.4943766,-0.4943766,0.30430472,1,0,0
19053,shadow_model,shadow_0,shadow_out,0,0,0.0054869577,0.005502224,-0.005502224,0.99451303,0.99451303,0.034033593,-0.034033593,0.49451303,1,0,0
4256,shadow_model,shadow_0,shadow_out,0,1,0.8790769,0.1288829,-0.1288829,0.8790769,0.8790769,0.36876017,-0.36876017,0.3790769,1,1,0
39126,shadow_model,shadow_0,shadow_out,0,1,0.87918,0.12876563,-0.12876563,0.87918,0.87918,0.36855558,-0.36855558,0.37918,1,1,0
1027,shadow_model,shadow_0,shadow_out,0,0,0.3835445,0.48376912,-0.48376912,0.6164555,0.6164555,0.6657727,-0.6657727,0.116455495,1,0,0
17381,shadow_model,shadow_0,shadow_out,0,0,0.024609476,0.024917364,-0.024917364,0.97539055,0.97539055,0.11547297,-0.11547297,0.47539052,1,0,0
3908,shadow_model,shadow_0,shadow_out,0,1,0.021145184,3.856343,-3.856343,0.021145184,0.97885484,0.1024631,-0.1024631,0.4788548,0,0,0
25862,shadow_model,shadow_0,shadow_out,0,0,0.022027625,0.022273779,-0.022273779,0.9779724,0.9779724,0.10582868,-0.10582868,0.4779724,1,0,0
32463,shadow_model,shadow_0,shadow_out,0,1,0.32388622,1.1273628,-1.1273628,0.32388622,0.6761138,0.62976414,-0.62976414,0.17611378,0,0,0
34020,shadow_model,shadow_0,shadow_out,0,0,0.04263232,0.043567657,-0.043567657,0.95736766,0.95736766,0.17622143,-0.17622143,0.4573677,1,0,0
14740,shadow_model,shadow_0,shadow_out,0,1,0.24211319,1.4183499,-1.4183499,0.24211319,0.7578868,0.5535035,-0.5535035,0.25788683,0,0,0
29194,shadow_model,shadow_0,shadow_out,0,0,0.047915347,0.049101353,-0.049101353,0.95208466,0.95208466,0.19233073,-0.19233073,0.45208466,1,0,0
40272,shadow_model,shadow_0,shadow_out,0,0,0.06512887,0.06734657,-0.06734657,0.93487114,0.93487114,0.24085255,-0.24085255,0.43487114,1,0,0
6466,shadow_model,shadow_0,shadow_out,0,0,0.62122023,0.9708006,-0.9708006,0.37877977,0.62122023,0.6634636,-0.6634636,0.12122023,0,1,0
19450,shadow_model,shadow_0,shadow_out,0,0,0.21236908,0.23872566,-0.23872566,0.7876309,0.7876309,0.51707864,-0.51707864,0.28763092,1,0,0
39169,shadow_model,shadow_0,shadow_out,0,0,0.008349377,0.008384228,-0.008384228,0.99165064,0.99165064,0.04827092,-0.04827092,0.4916506,1,0,0
46236,shadow_model,shadow_0,shadow_out,0,1,0.5262179,0.6420399,-0.6420399,0.5262179,0.5262179,0.6917718,-0.6917718,0.026217878,1,1,0
