train_index,audition_id,callback,shard,slice,actor_role_key
1046,AU001047,0,4,2,A001|RL0430
27595,AU027596,0,2,3,A044|RL0342
7170,AU007171,1,2,4,A009|RL1132
236,AU000237,0,5,1,A001|RL0965
55003,AU055004,0,3,2,A092|RL0273
44887,AU044888,0,4,4,A074|RL0875
18414,AU018415,1,5,4,A028|RL0460
29025,AU029026,0,2,2,A046|RL0348
35765,AU035766,0,1,1,A058|RL0874
39138,AU039139,0,1,5,A064|RL0154
3349,AU003350,1,4,1,A002|RL0152
22886,AU022887,0,5,2,A036|RL1082
48050,AU048051,0,5,3,A080|RL1014
44404,AU044405,0,5,5,A074|RL1033
21165,AU021166,0,1,4,A033|RL0674
16387,AU016388,0,3,3,A024|RL1196
29482,AU029483,0,3,5,A047|RL0034
40550,AU040551,1,2,4,A067|RL0268
14376,AU014377,0,5,2,A021|RL1177
53529,AU053530,0,5,5,A090|RL1130
2156,AU002157,0,3,3,A001|RL0021
48025,AU048026,0,2,3,A080|RL0414
2906,AU002907,0,3,3,A001|RL0372
34729,AU034730,0,5,2,A057|RL0217
44060,AU044061,0,5,1,A073|RL0510
42745,AU042746,1,5,2,A071|RL0866
16372,AU016373,0,4,3,A024|RL1181
11066,AU011067,0,3,1,A015|RL1179
40909,AU040910,1,2,1,A067|RL0659
19373,AU019374,0,3,4,A029|RL0444
35533,AU035534,0,5,3,A058|RL0006
11712,AU011713,1,5,1,A017|RL1177
57444,AU057445,0,5,2,A096|RL0082
37543,AU037544,0,2,2,A061|RL0348
1599,AU001600,0,3,1,A001|RL0753
32190,AU032191,1,5,5,A052|RL0391
31654,AU031655,0,3,5,A051|RL1159
46421,AU046422,1,3,1,A077|RL0392
58961,AU058962,1,1,1,A099|RL0340
31627,AU031628,1,3,5,A051|RL0511
11469,AU011470,0,4,4,A016|RL1198
7262,AU007263,1,3,5,A009|RL0990
31040,AU031041,0,4,2,A050|RL0055
25460,AU025461,0,3,4,A040|RL0105
37393,AU037394,0,5,4,A061|RL0273
25949,AU025950,1,4,4,A041|RL0559
4015,AU004016,0,2,2,A003|RL0154
3576,AU003577,0,3,5,A003|RL0193
32340,AU032341,0,1,2,A052|RL0466
8300,AU008301,0,2,2,A011|RL1197
17902,AU017903,1,3,5,A027|RL0629
28439,AU028440,0,4,3,A045|RL1091
34420,AU034421,1,3,2,A056|RL0558
41113,AU041114,0,1,5,A068|RL0172
20777,AU020778,1,4,1,A032|RL0294
14068,AU014069,0,5,3,A020|RL1181
27165,AU027166,0,5,1,A043|RL0129
42292,AU042293,0,4,3,A070|RL0077
26796,AU026797,1,3,1,A043|RL0673
37546,AU037547,1,5,2,A061|RL0420
34183,AU034184,0,5,5,A056|RL0745
25267,AU025268,0,3,5,A040|RL0173
45497,AU045498,0,2,5,A076|RL0049
16009,AU016010,0,3,5,A024|RL1178
45120,AU045121,0,2,4,A075|RL1084
29723,AU029724,1,4,3,A048|RL0411
6643,AU006644,0,1,3,A008|RL0941
32453,AU032454,0,3,1,A053|RL0121
29862,AU029863,1,4,4,A048|RL0222
24605,AU024606,1,1,4,A039|RL0267
54448,AU054449,0,3,4,A091|RL0178
49060,AU049061,0,4,4,A082|RL0388
29248,AU029249,0,3,4,A047|RL0293
28496,AU028497,1,2,3,A046|RL0577
56744,AU056745,0,5,5,A095|RL0032
43824,AU043825,0,2,5,A073|RL0721
29945,AU029946,0,3,5,A048|RL1039
12125,AU012126,1,5,3,A017|RL1182
631,AU000632,0,1,4,A001|RL1045
20489,AU020490,1,3,2,A031|RL1139
8449,AU008450,0,2,1,A011|RL1178
45006,AU045007,0,3,3,A075|RL0698
13066,AU013067,0,2,2,A019|RL1187
17415,AU017416,1,3,2,A026|RL0223
40796,AU040797,1,4,4,A067|RL0297
5223,AU005224,1,5,2,A005|RL0707
18388,AU018389,0,1,5,A028|RL1011
41171,AU041172,0,4,4,A068|RL0389
35690,AU035691,0,1,4,A058|RL0249
30274,AU030275,0,4,4,A049|RL0003
51012,AU051013,0,3,1,A085|RL0537
3925,AU003926,1,4,3,A003|RL0344
6811,AU006812,0,2,4,A008|RL0273
31644,AU031645,0,4,1,A051|RL0919
36835,AU036836,0,5,1,A060|RL0489
22022,AU022023,0,2,3,A034|RL0560
29174,AU029175,0,1,4,A047|RL0867
48745,AU048746,0,3,1,A081|RL0561
10850,AU010851,0,5,5,A015|RL1179
31295,AU031296,1,1,1,A050|RL0300
12067,AU012068,0,2,1,A017|RL1196
37494,AU037495,0,4,5,A061|RL0347
31035,AU031036,0,2,1,A050|RL1110
38037,AU038038,1,2,2,A062|RL0946
58562,AU058563,0,1,5,A098|RL0464
49854,AU049855,0,5,2,A083|RL1136
49699,AU049700,0,2,2,A083|RL0941
56555,AU056556,0,4,4,A095|RL0196
3312,AU003313,0,4,1,A002|RL0439
55001,AU055002,0,5,1,A092|RL0225
2149,AU002150,1,1,3,A001|RL1028
56609,AU056610,1,3,2,A095|RL0317
43547,AU043548,0,1,2,A072|RL0631
55230,AU055231,1,2,3,A093|RL0721
43652,AU043653,1,1,3,A072|RL0801
27698,AU027699,0,4,5,A044|RL0464
53468,AU053469,1,1,5,A090|RL0841
6321,AU006322,1,4,5,A007|RL0970
27697,AU027698,1,3,2,A044|RL0440
28977,AU028978,0,2,5,A046|RL0371
38928,AU038929,0,4,3,A064|RL0989
26436,AU026437,0,2,3,A042|RL0965
19214,AU019215,0,2,2,A029|RL0153
47593,AU047594,1,4,3,A079|RL0129
28512,AU028513,1,2,1,A046|RL0961
19226,AU019227,1,5,5,A029|RL0441
45768,AU045769,0,1,5,A076|RL0678
32105,AU032106,1,5,5,A052|RL0701
39419,AU039420,1,2,2,A065|RL0340
11811,AU011812,0,3,1,A017|RL1180
32347,AU032348,1,3,5,A052|RL0634
51311,AU051312,1,5,5,A086|RL1155
42552,AU042553,1,5,3,A070|RL0442
27821,AU027822,0,4,1,A044|RL1066
19333,AU019334,1,2,1,A029|RL0659
51109,AU051110,1,5,3,A085|RL0515
7621,AU007622,0,5,2,A010|RL0674
21178,AU021179,1,1,5,A033|RL0986
1492,AU001493,0,5,2,A001|RL0535
23978,AU023979,1,1,5,A038|RL0026
30119,AU030120,0,5,2,A048|RL0515
38262,AU038263,0,3,5,A063|RL0963
47394,AU047395,1,1,2,A079|RL0053
45973,AU045974,0,2,2,A076|RL0898
50398,AU050399,1,3,5,A084|RL0584
11182,AU011183,0,1,3,A016|RL1199
33365,AU033366,0,4,1,A054|RL0152
16699,AU016700,1,1,1,A025|RL1196
51148,AU051149,0,5,3,A085|RL0276
33750,AU033751,0,4,3,A055|RL0460
40896,AU040897,0,3,3,A067|RL0347
9667,AU009668,0,3,1,A013|RL1196
769,AU000770,0,1,2,A001|RL0832
57406,AU057407,0,4,2,A096|RL0345
3886,AU003887,0,4,2,A003|RL0583
1986,AU001987,0,5,4,A001|RL0641
46972,AU046973,0,1,2,A078|RL0008
18390,AU018391,0,2,3,A028|RL1059
21562,AU021563,1,5,4,A033|RL0802
55790,AU055791,0,2,4,A093|RL0061
10854,AU010855,0,5,1,A015|RL1183
49217,AU049218,0,3,4,A082|RL0631
17364,AU017365,1,3,2,A026|RL0174
25972,AU025973,1,5,4,A041|RL1111
16319,AU016320,0,4,2,A024|RL1200
57511,AU057512,0,1,2,A096|RL0515
58395,AU058396,0,1,1,A098|RL1156
53034,AU053035,0,4,5,A089|RL0508
12935,AU012936,1,4,1,A019|RL1200
13302,AU013303,0,3,4,A019|RL1183
24139,AU024140,1,1,1,A038|RL0365
6886,AU006887,0,5,2,A008|RL0898
57949,AU057950,1,2,4,A097|RL0152
26375,AU026376,0,5,5,A042|RL0676
54322,AU054323,0,3,5,A091|RL0679
8027,AU008028,1,5,4,A010|RL1018
25355,AU025356,0,2,5,A040|RL1110
23513,AU023514,0,5,2,A037|RL0148
28579,AU028580,0,5,3,A046|RL0219
20470,AU020471,0,2,1,A031|RL0683
31903,AU031904,1,4,4,A052|RL0553
37840,AU037841,1,3,4,A062|RL0918
38732,AU038733,0,1,5,A064|RL0985
10718,AU010719,1,1,2,A015|RL1191
1387,AU001388,0,3,3,A001|RL0365
1428,AU001429,1,2,1,A001|RL0174
57060,AU057061,0,3,1,A096|RL0266
14167,AU014168,1,1,3,A021|RL1184
49280,AU049281,0,2,4,A082|RL0968
57758,AU057759,0,3,5,A097|RL0268
27289,AU027290,0,5,1,A043|RL0755
9638,AU009639,0,4,5,A013|RL1191
17432,AU017433,0,2,5,A026|RL0631
10040,AU010041,0,5,1,A014|RL1185
19828,AU019829,0,4,3,A030|RL0082
6760,AU006761,0,2,4,A008|RL0224
24377,AU024378,1,4,2,A038|RL0202
3878,AU003879,0,3,4,A003|RL0391
40555,AU040556,1,5,3,A067|RL0388
58369,AU058370,1,3,2,A098|RL0532
1883,AU001884,0,4,2,A001|RL0519
24214,AU024215,0,2,3,A038|RL0990
39844,AU039845,0,5,5,A066|RL0457
38119,AU038120,1,4,3,A062|RL0564
59127,AU059128,0,1,3,A099|RL0799
28340,AU028341,0,3,1,A045|RL1065
51739,AU051740,0,1,2,A087|RL0169
13973,AU013974,0,2,4,A020|RL1182
14010,AU014011,0,2,2,A020|RL1195
14935,AU014936,0,2,1,A022|RL1184
6598,AU006599,1,2,5,A008|RL1036
25060,AU025061,0,3,4,A039|RL0612
9311,AU009312,0,2,4,A012|RL1200
2286,AU002287,0,4,4,A001|RL0791
3,AU000004,0,5,1,A001|RL0073
11114,AU011115,1,5,4,A016|RL1179
31714,AU031715,1,3,4,A051|RL0249
17008,AU017009,0,3,5,A025|RL1193
12260,AU012261,0,5,5,A017|RL1197
49144,AU049145,1,3,1,A082|RL0054
1647,AU001648,0,2,4,A001|RL0730
38715,AU038716,0,5,4,A064|RL0577
45695,AU045696,0,1,3,A076|RL0101
15072,AU015073,1,1,1,A022|RL1177
7375,AU007376,1,3,5,A009|RL0177
46461,AU046462,0,1,4,A077|RL0177
22994,AU022995,0,5,3,A036|RL0149
1684,AU001685,0,3,3,A001|RL0443
44384,AU044385,1,3,3,A074|RL0553
18891,AU018892,0,1,5,A029|RL0626
53365,AU053366,0,4,5,A089|RL0227
58477,AU058478,0,4,4,A098|RL0774
13080,AU013081,1,5,5,A019|RL1177
57749,AU057750,0,4,2,A097|RL0052
25153,AU025154,0,2,1,A040|RL0962
17413,AU017414,1,3,5,A026|RL0175
50003,AU050004,1,2,5,A083|RL0012
29869,AU029870,1,1,4,A048|RL0390
28096,AU028097,0,4,5,A045|RL1084
55168,AU055169,0,5,1,A092|RL0708
1087,AU001088,0,3,1,A001|RL0239
33272,AU033273,0,5,5,A054|RL0270
20693,AU020694,0,3,2,A032|RL0628
58682,AU058683,0,2,3,A098|RL0994
53648,AU053649,1,2,5,A090|RL0461
20354,AU020355,0,5,2,A031|RL0249
34425,AU034426,0,4,5,A056|RL0678
54069,AU054070,0,1,2,A091|RL0482
36032,AU036033,1,4,1,A059|RL0700
29051,AU029052,1,2,1,A047|RL0265
45975,AU045976,0,5,1,A076|RL0946
45471,AU045472,0,1,2,A075|RL0108
36007,AU036008,1,2,2,A059|RL0100
37371,AU037372,1,5,4,A061|RL0920
20294,AU020295,0,3,3,A031|RL1159
8043,AU008044,0,3,4,A010|RL0227
55207,AU055208,1,2,4,A093|RL0169
42015,AU042016,0,5,4,A069|RL1162
49561,AU049562,0,3,1,A083|RL1154
30427,AU030428,0,5,5,A049|RL0150
48331,AU048332,0,2,5,A081|RL0025
47877,AU047878,1,2,4,A080|RL0387
11000,AU011001,0,5,3,A015|RL1185
54123,AU054124,0,2,3,A091|RL0603
48140,AU048141,1,5,5,A080|RL0824
9000,AU009001,0,1,5,A012|RL1177
13089,AU013090,1,4,4,A019|RL1186
11784,AU011785,0,1,2,A017|RL1177
36388,AU036389,0,5,5,A059|RL1019
6264,AU006265,0,4,2,A007|RL0777
5909,AU005910,1,3,4,A007|RL0482
35414,AU035415,0,5,5,A058|RL0675
33132,AU033133,0,4,3,A054|RL0435
21405,AU021406,0,3,4,A033|RL0559
26269,AU026270,0,5,2,A042|RL0482
56823,AU056824,1,1,1,A095|RL0753
31864,AU031865,1,1,3,A051|RL0324
37118,AU037119,0,4,4,A061|RL0723
28084,AU028085,1,1,4,A045|RL0796
42521,AU042522,1,1,4,A070|RL0873
14354,AU014355,0,2,5,A021|RL1179
280,AU000281,0,1,1,A001|RL0846
4906,AU004907,0,5,5,A005|RL0149
5311,AU005312,0,3,3,A006|RL0937
9375,AU009376,0,5,5,A013|RL1192
54589,AU054590,0,2,5,A091|RL0037
38815,AU038816,1,1,2,A064|RL0627
31648,AU031649,0,5,1,A051|RL1015
50002,AU050003,1,4,4,A083|RL1163
5257,AU005258,0,1,1,A005|RL0348
20342,AU020343,0,3,4,A031|RL1136
2852,AU002853,0,3,2,A001|RL0251
13841,AU013842,0,3,3,A020|RL1194
37363,AU037364,1,2,1,A061|RL0728
17382,AU017383,0,2,3,A026|RL0606
53705,AU053706,0,1,2,A090|RL0654
37885,AU037886,0,2,5,A062|RL0823
58992,AU058993,0,1,3,A099|RL1084
46094,AU046095,1,5,1,A077|RL0769
21766,AU021767,0,1,5,A034|RL0291
2557,AU002558,0,5,2,A001|RL0221
13299,AU013300,0,4,2,A019|RL1180
58866,AU058867,0,1,2,A099|RL0410
23172,AU023173,0,3,3,A036|RL0896
2351,AU002352,0,3,1,A001|RL1176
59908,AU059909,0,1,5,A100|RL0443
33207,AU033208,0,3,1,A054|RL1060
52377,AU052378,1,5,2,A088|RL0698
30024,AU030025,0,2,5,A048|RL0585
56116,AU056117,1,2,1,A094|RL0535
10889,AU010890,1,1,2,A015|RL1194
42580,AU042581,0,3,2,A070|RL1114
40832,AU040833,0,2,1,A067|RL1161
309,AU000310,0,4,5,A001|RL0367
14164,AU014165,1,4,5,A021|RL1181
29744,AU029745,1,1,5,A048|RL0915
9120,AU009121,0,2,4,A012|RL1177
49997,AU049998,0,4,4,A083|RL1043
34316,AU034317,0,5,3,A056|RL0412
1752,AU001753,0,5,4,A001|RL0900
21296,AU021297,0,5,4,A033|RL0293
25053,AU025054,0,3,3,A039|RL0444
5188,AU005189,0,2,1,A005|RL1042
55964,AU055965,0,2,4,A094|RL0412
51903,AU051904,0,5,3,A087|RL0580
17256,AU017257,1,4,1,A026|RL1107
46114,AU046115,0,2,5,A077|RL0074
49709,AU049710,0,3,2,A083|RL0006
476,AU000477,0,2,5,A001|RL0850
44516,AU044517,0,2,1,A074|RL0196
59243,AU059244,1,2,3,A099|RL0058
46618,AU046619,1,1,2,A077|RL0420
22177,AU022178,0,4,3,A034|RL0755
56258,AU056259,0,2,1,A094|RL0418
30378,AU030379,1,1,1,A049|RL0149
41223,AU041224,0,2,5,A068|RL0462
13716,AU013717,1,1,4,A020|RL1189
22772,AU022773,1,3,4,A035|RL0228
38328,AU038329,1,4,4,A063|RL0197
18411,AU018412,0,4,3,A028|RL0388
14186,AU014187,1,1,4,A021|RL1179
31510,AU031511,0,1,5,A051|RL0053
46018,AU046019,1,4,4,A076|RL0803
1348,AU001349,0,4,4,A001|RL0604
54848,AU054849,0,3,5,A092|RL0078
5249,AU005250,0,3,4,A005|RL0156
38649,AU038650,0,3,4,A063|RL0851
23273,AU023274,0,1,1,A036|RL0970
59741,AU059742,1,2,1,A100|RL1135
55354,AU055355,0,4,3,A093|RL0172
20971,AU020972,0,2,3,A032|RL0250
12213,AU012214,0,3,3,A017|RL1198
46581,AU046582,1,1,4,A077|RL0707
53884,AU053885,1,3,1,A090|RL0250
3868,AU003869,0,1,4,A003|RL0151
39319,AU039320,0,3,1,A065|RL0290
34745,AU034746,0,5,3,A057|RL0601
28011,AU028012,0,4,4,A045|RL0219
37643,AU037644,1,3,3,A062|RL0890
24392,AU024393,0,4,5,A038|RL0562
39094,AU039095,0,1,3,A064|RL0273
16885,AU016886,0,5,3,A025|RL1190
41377,AU041378,0,3,5,A068|RL0633
39603,AU039604,1,3,3,A065|RL0056
44216,AU044217,1,1,2,A073|RL0729
13310,AU013311,0,3,4,A019|RL1191
42313,AU042314,1,2,2,A070|RL0581
40648,AU040649,1,5,1,A067|RL0270
17443,AU017444,1,4,3,A026|RL0895
48772,AU048773,0,4,4,A081|RL0034
34653,AU034654,1,2,3,A056|RL0275
10932,AU010933,0,4,5,A015|RL1189
1059,AU001060,1,5,2,A001|RL0742
18636,AU018637,1,1,2,A028|RL1088
49281,AU049282,0,5,3,A082|RL0992
47442,AU047443,1,5,5,A079|RL0030
31491,AU031492,0,5,3,A051|RL0772
13172,AU013173,1,5,3,A019|RL1197
34606,AU034607,0,3,5,A056|RL0322
29076,AU029077,1,1,1,A047|RL0865
59398,AU059399,0,3,1,A099|RL0253
17877,AU017878,1,5,3,A027|RL0029
49756,AU049757,0,2,3,A083|RL1134
6744,AU006745,0,4,1,A008|RL1015
30924,AU030925,0,2,3,A050|RL0796
35382,AU035383,0,1,4,A058|RL1082
30153,AU030154,0,2,2,A048|RL0156
8655,AU008656,0,2,3,A011|RL1192
14309,AU014310,0,5,4,A021|RL1182
10297,AU010298,0,5,3,A014|RL1178
45536,AU045537,1,4,5,A076|RL0985
43362,AU043363,1,5,3,A072|RL0891
50384,AU050385,0,2,4,A084|RL0248
7624,AU007625,0,3,2,A010|RL0746
18223,AU018224,0,1,5,A027|RL0108
34275,AU034276,0,4,5,A056|RL0603
21440,AU021441,1,4,4,A033|RL0224
34479,AU034480,0,4,5,A056|RL0799
42334,AU042335,0,4,1,A070|RL1085
48416,AU048417,0,2,2,A081|RL0890
10869,AU010870,0,5,1,A015|RL1198
19050,AU019051,0,5,5,A029|RL0917
32721,AU032722,0,5,1,A053|RL0678
33122,AU033123,1,4,4,A054|RL0195
20361,AU020362,0,5,5,A031|RL0417
5756,AU005757,0,3,4,A006|RL1042
25738,AU025739,1,4,5,A041|RL0195
44568,AU044569,0,2,3,A074|RL0269
52692,AU052693,0,3,3,A088|RL0033
44620,AU044621,0,4,5,A074|RL0342
19773,AU019774,0,3,2,A030|RL1112
9784,AU009785,1,1,3,A013|RL1193
33035,AU033036,1,1,3,A054|RL0457
38789,AU038790,0,2,2,A064|RL0003
16016,AU016017,1,3,3,A024|RL1185
5347,AU005348,0,2,3,A006|RL0626
19522,AU019523,0,2,2,A030|RL0963
53900,AU053901,0,3,4,A090|RL0634
27320,AU027321,1,5,3,A043|RL0324
22390,AU022391,1,1,2,A035|RL0460
15077,AU015078,0,1,3,A022|RL1182
29929,AU029930,0,2,2,A048|RL0655
44067,AU044068,0,3,4,A073|RL0678
42008,AU042009,0,5,5,A069|RL0994
58291,AU058292,0,5,3,A098|RL1010
45059,AU045060,0,1,4,A075|RL0795
44077,AU044078,0,2,1,A073|RL0918
53346,AU053347,0,5,5,A089|RL0946
30481,AU030482,0,4,5,A049|RL0271
43610,AU043611,1,3,5,A072|RL0968
10635,AU010636,0,2,2,A015|RL1180
25947,AU025948,1,2,1,A041|RL0511
44021,AU044022,1,2,1,A073|RL0749
28012,AU028013,1,2,1,A045|RL0243
6692,AU006693,0,1,2,A008|RL0942
47995,AU047996,1,2,3,A080|RL0869
30943,AU030944,0,2,2,A050|RL0077
25181,AU025182,1,5,2,A040|RL0459
18951,AU018952,0,4,3,A029|RL0891
57668,AU057669,1,1,4,A097|RL0458
13720,AU013721,0,1,2,A020|RL1193
52380,AU052381,0,4,2,A088|RL0770
16196,AU016197,0,2,5,A024|RL1197
25048,AU025049,1,4,2,A039|RL0324
31444,AU031445,0,2,3,A051|RL0819
428,AU000429,0,2,4,A001|RL0873
9252,AU009253,0,3,1,A012|RL1189
44995,AU044996,0,1,3,A075|RL0434
38658,AU038659,0,3,3,A063|RL1067
18687,AU018688,1,4,3,A028|RL1137
7412,AU007413,1,5,2,A009|RL1065
22101,AU022102,0,3,2,A034|RL0106
21276,AU021277,1,3,1,A033|RL0988
1801,AU001802,0,3,2,A001|RL0901
8727,AU008728,0,5,2,A012|RL1192
34299,AU034300,0,3,1,A056|RL0004
42666,AU042667,0,4,2,A071|RL0145
35801,AU035802,0,3,4,A058|RL0563
44715,AU044716,0,2,2,A074|RL0272
33646,AU033647,1,2,5,A055|RL0314
32159,AU032160,0,5,2,A052|RL0822
33531,AU033532,1,4,3,A054|RL0611
48981,AU048982,0,3,3,A082|RL0842
42852,AU042853,0,4,3,A071|RL1084
40185,AU040186,0,2,2,A066|RL0416
6866,AU006867,1,4,4,A008|RL0418
23242,AU023243,0,1,4,A036|RL0226
53838,AU053839,1,4,5,A090|RL0321
49622,AU049623,0,5,5,A083|RL0268
3153,AU003154,1,3,3,A002|RL0148
41838,AU041839,0,5,3,A069|RL0439
58150,AU058151,1,4,4,A097|RL0276
18236,AU018237,1,1,3,A027|RL0420
21429,AU021430,1,1,2,A033|RL1135
35384,AU035385,0,3,1,A058|RL1130
44598,AU044599,0,5,1,A074|RL0989
8095,AU008096,0,3,4,A010|RL0300
4996,AU004997,1,2,5,A005|RL1134
12064,AU012065,0,1,3,A017|RL1193
99,AU000100,0,4,2,A001|RL0027
46822,AU046823,0,5,2,A078|RL1108
12762,AU012763,0,3,2,A018|RL1195
114,AU000115,0,4,2,A001|RL0387
23391,AU023392,1,5,3,A037|RL0745
6969,AU006970,0,4,4,A008|RL0540
57812,AU057813,0,1,1,A097|RL0389
56239,AU056240,1,2,1,A094|RL1137
31586,AU031587,0,2,3,A051|RL0702
17178,AU017179,1,5,2,A026|RL0410
50351,AU050352,0,3,3,A084|RL0631
35180,AU035181,0,5,4,A057|RL0466
20001,AU020002,1,1,4,A031|RL0002
23297,AU023298,1,2,4,A036|RL0371
3559,AU003560,0,5,3,A002|RL0492
45028,AU045029,1,2,2,A075|RL0051
26810,AU026811,1,5,5,A043|RL1009
3616,AU003617,0,5,3,A003|RL1153
59577,AU059578,1,2,2,A100|RL0724
57933,AU057934,0,5,2,A097|RL0943
36448,AU036449,0,4,4,A060|RL0601
43318,AU043319,0,4,4,A072|RL1010
16085,AU016086,1,5,5,A024|RL1182
19310,AU019311,1,4,3,A029|RL0107
40296,AU040297,0,5,4,A066|RL0730
34318,AU034319,0,5,3,A056|RL0460
18078,AU018079,0,2,1,A027|RL0153
20505,AU020506,0,1,4,A031|RL0348
53756,AU053757,1,3,2,A090|RL0703
20493,AU020494,0,3,5,A031|RL0060
4547,AU004548,0,2,2,A004|RL0465
53757,AU053758,1,1,4,A090|RL0727
18818,AU018819,0,2,5,A029|RL0049
48131,AU048132,0,4,1,A080|RL0608
9831,AU009832,1,3,5,A013|RL1192
18512,AU018513,1,4,5,A028|RL0462
37066,AU037067,1,1,3,A061|RL0650
42333,AU042334,0,4,2,A070|RL1061
5857,AU005858,0,3,3,A007|RL0409
3470,AU003471,0,5,3,A002|RL0706
29561,AU029562,0,1,3,A047|RL0755
24966,AU024967,0,1,4,A039|RL0706
17,AU000018,0,4,3,A001|RL0409
37068,AU037069,0,2,1,A061|RL0698
19537,AU019538,0,1,2,A030|RL0148
21023,AU021024,1,4,5,A032|RL0323
34643,AU034644,0,3,5,A056|RL0035
41897,AU041898,0,5,5,A069|RL0680
35437,AU035438,0,1,2,A058|RL0052
34040,AU034041,0,5,5,A055|RL0370
50307,AU050308,1,4,5,A084|RL0750
7666,AU007667,1,5,2,A010|RL0579
59789,AU059790,1,3,4,A100|RL1112
51286,AU051287,1,4,5,A086|RL0555
5065,AU005066,0,2,3,A005|RL0440
33725,AU033726,0,5,4,A055|RL1035
36208,AU036209,0,2,2,A059|RL0224
17652,AU017653,0,5,4,A026|RL0036
1709,AU001710,0,2,5,A001|RL1043
19462,AU019463,1,3,4,A030|RL0698
20419,AU020420,0,2,3,A031|RL0634
55258,AU055259,0,2,4,A093|RL0218
23227,AU023228,0,4,2,A036|RL1041
23148,AU023149,0,2,2,A036|RL0320
33509,AU033510,0,2,4,A054|RL0083
56953,AU056954,0,3,1,A095|RL0348
45140,AU045141,0,4,4,A075|RL0389
11768,AU011769,0,4,3,A017|RL1185
17860,AU017861,1,5,2,A027|RL0796
46790,AU046791,0,5,3,A078|RL0340
10584,AU010585,0,4,2,A015|RL1177
45227,AU045228,0,5,3,A075|RL0127
41778,AU041779,0,5,2,A069|RL0174
37719,AU037720,1,3,4,A062|RL0364
42159,AU042160,0,3,1,A070|RL0410
23905,AU023906,0,3,2,A037|RL0156
55919,AU055920,0,2,1,A094|RL0507
39466,AU039467,1,5,2,A065|RL0293
9388,AU009389,1,4,2,A013|RL1181
48274,AU048275,0,3,1,A080|RL0515
43289,AU043290,0,4,5,A072|RL0314
32331,AU032332,0,2,3,A052|RL0250
15177,AU015178,1,3,1,A022|RL1186
23126,AU023127,1,4,1,A036|RL0967
47,AU000048,0,5,5,A001|RL1129
5938,AU005939,1,4,4,A007|RL0003
22623,AU022624,1,5,5,A035|RL0177
45754,AU045755,0,2,2,A076|RL0342
11105,AU011106,0,1,3,A015|RL1194
55101,AU055102,1,5,2,A092|RL0275
31462,AU031463,0,3,4,A051|RL0076
1176,AU001177,0,3,1,A001|RL0001
23980,AU023981,1,5,4,A038|RL0074
27274,AU027275,1,4,1,A043|RL0395
13344,AU013345,1,2,4,A019|RL1177
5371,AU005372,0,3,4,A006|RL0027
47568,AU047569,0,3,2,A079|RL0704
15175,AU015176,0,2,2,A022|RL1184
29434,AU029435,1,4,2,A047|RL0057
13327,AU013328,1,5,1,A019|RL1184
20524,AU020525,0,3,1,A032|RL0097
29503,AU029504,0,1,4,A047|RL0538
10246,AU010247,0,2,4,A014|RL1199
16799,AU016800,0,5,1,A025|RL1200
21683,AU021684,0,3,1,A034|RL0649
19320,AU019321,1,2,5,A029|RL0347
31430,AU031431,0,3,4,A051|RL0483
11232,AU011233,1,1,1,A016|RL1177
26176,AU026177,0,1,3,A041|RL0132
29105,AU029106,1,4,1,A047|RL0386
33234,AU033235,1,5,1,A054|RL0533
48342,AU048343,0,3,5,A081|RL0289
8685,AU008686,0,1,5,A011|RL1198
1211,AU001212,0,2,4,A001|RL0841
56404,AU056405,0,5,1,A095|RL0097
38547,AU038548,0,3,3,A063|RL0753
51587,AU051588,0,3,1,A086|RL0729
47275,AU047276,0,2,1,A079|RL0722
34069,AU034070,1,5,3,A055|RL1066
27265,AU027266,1,3,1,A043|RL0179
24895,AU024896,0,4,1,A039|RL0177
15209,AU015210,0,2,3,A022|RL1194
37103,AU037104,1,3,5,A061|RL0363
33185,AU033186,0,5,5,A054|RL0532
7018,AU007019,0,5,3,A009|RL1009
48765,AU048766,1,5,3,A081|RL1041
17292,AU017293,1,4,2,A026|RL0796
23975,AU023976,1,3,2,A038|RL1129
8613,AU008614,0,3,1,A011|RL1198
35687,AU035688,0,5,4,A058|RL0177
48301,AU048302,0,5,5,A080|RL1163
19135,AU019136,1,4,5,A029|RL0607
32193,AU032194,0,1,5,A052|RL0463
30384,AU030385,0,4,4,A049|RL0293
59693,AU059694,0,2,3,A100|RL1158
32188,AU032189,0,3,5,A052|RL0343
48696,AU048697,1,1,3,A081|RL0560
28120,AU028121,0,5,4,A045|RL0485
48759,AU048760,0,3,5,A081|RL0897
24361,AU024362,1,3,1,A038|RL0993
59212,AU059213,0,1,5,A099|RL0489
42673,AU042674,0,4,2,A071|RL0313
35043,AU035044,0,4,2,A057|RL0703
53672,AU053673,1,1,1,A090|RL1037
2608,AU002609,0,5,5,A001|RL0270
2364,AU002365,1,2,2,A001|RL0289
30576,AU030577,0,1,4,A049|RL0201
52298,AU052299,0,1,1,A087|RL0660
28606,AU028607,1,4,5,A046|RL0867
703,AU000704,0,5,4,A001|RL0423
41408,AU041409,1,1,1,A068|RL0202
49222,AU049223,0,1,2,A082|RL0751
43160,AU043161,0,4,5,A071|RL0251
54720,AU054721,0,5,5,A092|RL0531
13220,AU013221,0,5,5,A019|RL1197
4144,AU004145,0,2,1,A004|RL0193
